date,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss,min,max,median,q1,q3,stdev,count
12.03.2020,6.0,731.9,746.2,-0.8,84,"Ветер, дующий с западо-юго-запада",2,,,100%.,Дымка. ,Облака покрывали более половины неба в течение всего соответствующего периода.,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",20–30%.,600-1000,Высокослоистые непросвечивающие или слоисто-дождевые.,,,3.4,,,,,,,1.17,48.38,5.72,3.93,7.29,4.384,484
13.03.2020,6.8,730.3,744.4,-3.0,65,"Ветер, дующий с юго-запада",2,,,100%.,Дождь незамерзающий непрерывный слабый в срок наблюдения. ,Дождь.,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.",100%.,300-600,Высокослоистые непросвечивающие или слоисто-дождевые.,,,0.5,,,,,,,0.46,8.63,2.81,2.04,3.92,1.401,504
14.03.2020,2.9,735.5,750.0,1.0,79,"Ветер, дующий с западо-юго-запада",1,,,70 – 80%., ,,,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",20–30%.,600-1000,"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.","Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.",,-0.5,,,,,,,0.1,67.25,5.21,2.6,7.46,4.91,519
15.03.2020,-4.9,739.2,754.2,2.9,96,"Ветер, дующий с северо-северо-запада",4,10.0,13.0,100%.,Ливневый снег умеренный или сильный в срок наблюдения или за последний час. ,Ливень (ливни).,Метель,,,"Кучево-дождевые лысые с кучевыми, слоисто-кучевыми или слоистыми, либо без них.",100%.,300-600,,,,-5.5,,,,,,,1.51,11.86,3.52,2.82,4.87,1.815,281
16.03.2020,-6.1,751.9,767.2,1.2,82,"Штиль, безветрие",0,,,Облаков нет., ,,,,,,,,,,,-8.7,,,,,,,1.04,16.05,3.45,2.78,4.8,2.125,561
17.03.2020,3.1,749.7,764.5,-0.2,46,"Ветер, дующий с западо-юго-запада",2,,,"90  или более, но не 100%", ,,,,,"Слоисто-кучевые, образовавшиеся не из кучевых.","90  или более, но не 100%",600-1000,"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.","Перистых, перисто-кучевых или перисто-слоистых нет.",,-7.6,,,,,,,2.96,34.33,12.0,8.66,19.77,7.044,560
18.03.2020,2.0,753.6,768.5,0.3,74,"Штиль, безветрие",0,,,"90  или более, но не 100%", ,,,,,"Слоисто-кучевые, образовавшиеся не из кучевых.","90  или более, но не 100%",600-1000,"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.","Перистых, перисто-кучевых или перисто-слоистых нет.",,-2.2,,,,,,,2.98,23.07,9.11,7.04,11.52,4.579,493
19.03.2020,8.1,746.7,761.1,-1.7,57,"Ветер, дующий с юго-запада",1,,,100%., ,,,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",100%.,600-1000,,,,0.0,,,,,,,0.8,18.62,7.24,4.38,11.92,4.338,543
20.03.2020,2.0,744.1,758.7,0.4,68,"Штиль, безветрие",0,,,20–30%., ,,,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",20–30%.,600-1000,"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.","Перистых, перисто-кучевых или перисто-слоистых нет.",,-3.4,,,,,,,1.17,17.96,3.86,2.91,5.2,1.996,460
21.03.2020,1.4,747.4,762.2,0.0,85,"Ветер, дующий с северо-северо-запада",2,,,100%.,Дымка. ,Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.,Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",100%.,600-1000,,,,-0.9,,,,,,,0.93,10.96,3.44,2.48,4.5,1.695,473
22.03.2020,-3.1,755.2,770.5,1.5,49,"Ветер, дующий с северо-северо-востока",2,,,Облаков нет., ,,,,,,,,,,,-12.5,,,,,,,0.78,26.95,3.1,2.4,4.12,1.876,453
23.03.2020,-2.8,762.3,777.7,0.7,46,"Ветер, дующий с северо-востока",2,,,"90  или более, но не 100%", ,,,,,"Слоисто-кучевые, образовавшиеся не из кучевых.","90  или более, но не 100%",600-1000,"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.","Перистых, перисто-кучевых или перисто-слоистых нет.",,-12.8,,,,,,,1.0,38.1,4.19,3.2,5.95,2.748,436
24.03.2020,-2.2,762.4,777.7,0.0,45,"Ветер, дующий с севера",2,,,20–30%., ,,,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",20–30%.,600-1000,"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.","Перистых, перисто-кучевых или перисто-слоистых нет.",,-12.6,,,,,,,1.17,30.35,5.2,3.68,8.07,4.074,444
25.03.2020,-2.0,760.2,775.4,0.0,55,"Ветер, дующий с западо-юго-запада",1,,,20–30%., ,,,,,"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.",Облаков нет.,"2500 или более, или облаков нет.","Высококучевых, высокослоистых или слоисто-дождевых облаков нет.","Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.",,-10.0,,,,,,,4.22,25.2,11.94,9.73,13.65,3.097,437
26.03.2020,4.7,759.7,774.5,0.0,31,"Ветер, дующий с западо-юго-запада",1,,,Облаков нет., ,,,,,,,,,,,-11.1,,,,,,,5.57,36.33,15.75,12.45,21.76,6.561,432
27.03.2020,3.6,760.4,775.3,0.4,45,"Штиль, безветрие",0,,,Облаков нет., ,,,,,,,,,,,-7.4,,,,,,,9.05,61.05,24.85,19.44,30.38,8.811,382
28.03.2020,4.8,757.8,772.6,-0.5,61,"Штиль, безветрие",0,,,100%., ,,,,,"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.",Облаков нет.,"2500 или более, или облаков нет.","Высококучевых, высокослоистых или слоисто-дождевых облаков нет.","Перисто-слоистые, не распространяющиеся по небу и не покрывающие его полностью.",,-2.1,,,,,,,8.19,47.62,33.03,14.06,38.1,12.125,173
29.03.2020,7.9,747.4,761.8,-0.6,59,"Штиль, безветрие",0,,,40%., ,,,,,"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.",Облаков нет.,"2500 или более, или облаков нет.","Высококучевых, высокослоистых или слоисто-дождевых облаков нет.","Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.",,0.3,,,,,,,4.12,53.9,28.32,19.63,45.51,14.74,340
30.03.2020,5.8,740.6,755.1,0.3,57,"Ветер, дующий с севера",2,,,60%., ,,,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",20–30%.,600-1000,"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.","Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.",,-2.1,,,,,,,0.56,5.04,1.77,1.17,2.45,0.893,129
31.03.2020,-3.0,744.4,759.4,-0.3,90,"Ветер, дующий с севера",3,,,100%.,Ливневый снег слабый в срок наблюдения или за последний час. ,Ливень (ливни).,Метель,,,"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.",100%.,300-600,,,,-4.5,,,,,,,0.3,8.72,2.0,1.23,3.1,1.585,304
01.04.2020,-5.0,745.2,760.3,-0.6,64,"Штиль, безветрие",0,,,60%., ,,,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",60%.,600-1000,"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.","Перистых, перисто-кучевых или перисто-слоистых нет.",,-10.9,,,,,,,1.45,16.14,3.7,3.09,4.38,1.729,181
02.04.2020,0.9,737.8,752.4,-0.3,84,"Ветер, дующий с западо-юго-запада",1,,,100%., ,,,,,"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.",100%.,300-600,,,,-1.6,,,,,,,2.67,12.75,6.6,5.22,8.46,2.112,420
03.04.2020,3.6,739.4,753.9,0.4,83,"Ветер, дующий с западо-юго-запада",1,,,100%., ,,,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",100%.,600-1000,,,,0.9,,,,,,,6.35,27.62,12.79,10.22,17.98,4.705,431
04.04.2020,6.0,740.4,754.8,2.3,64,"Ветер, дующий с запада",1,,,100%., ,,,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",100%.,600-1000,,,,-0.4,,,,,,,0.62,17.39,5.12,3.65,7.08,2.484,518
05.04.2020,1.4,751.3,766.2,1.2,61,"Штиль, безветрие",0,,,Облаков нет., ,,,,,,,,,,,-5.4,,,,,,,0.78,123.66,3.49,2.27,5.49,11.758,528
06.04.2020,0.0,755.6,770.7,0.4,54,"Ветер, дующий с северо-запада",1,,,20–30%., ,,,,,"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.",Облаков нет.,"2500 или более, или облаков нет.","Высококучевых, высокослоистых или слоисто-дождевых облаков нет.","Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.",,-8.4,,,,,,,0.3,14.24,2.47,1.59,4.88,2.698,495
07.04.2020,-2.1,761.2,776.4,1.2,59,"Штиль, безветрие",0,,,Облаков нет., ,,,,,,,,,,,-9.2,,,,,,,1.38,23.08,9.61,6.9,13.78,4.22,437
08.04.2020,8.2,752.2,766.7,-2.1,51,"Ветер, дующий с западо-юго-запада",1,,,Облаков нет., ,,,,,,,,,,,-1.4,,,,,,,4.22,33.13,15.93,8.88,21.52,6.99,441
09.04.2020,5.0,750.1,764.8,0.0,79,"Штиль, безветрие",0,,,Облаков нет., ,,,,,,,,,,,1.7,,,,,,,2.4,17.23,10.29,6.72,12.38,3.371,442
10.04.2020,10.9,740.2,754.3,-1.4,55,"Штиль, безветрие",0,,,100%.,Ливневый(ые) дождь(и). ,Облака покрывали более половины неба в течение всего соответствующего периода.,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.",100%.,300-600,,,,2.1,,,,,,,0.15,13.14,2.49,1.8,3.44,1.825,488
11.04.2020,0.6,746.2,761.1,0.3,88,"Штиль, безветрие",0,,,20–30%.,Дымка. ,Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.,Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",20–30%.,600-1000,"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.","Перистых, перисто-кучевых или перисто-слоистых нет.",,-1.2,,,,,,,1.98,9.69,4.24,3.58,5.4,1.691,146
12.04.2020,-0.1,750.9,765.8,0.9,76,"Ветер, дующий с северо-запада",1,,,Облаков нет., ,,,,,,,,,,,-3.8,,,,,,,0.63,28.0,4.5,2.17,9.31,5.368,560
13.04.2020,3.3,748.3,763.0,-0.7,45,"Ветер, дующий с юга",1,,,40%., ,,,,,"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.",Облаков нет.,"2500 или более, или облаков нет.","Высококучевых, высокослоистых или слоисто-дождевых облаков нет.","Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.",,-7.6,,,,,,,9.32,43.92,26.41,16.3,29.76,7.32,568
14.04.2020,11.3,736.3,750.3,-1.6,30,"Ветер, дующий с юго-юго-востока",2,,,100%., ,,,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",60%.,600-1000,"Высококучевые просвечивающие, расположенные на одном уровне.",,,-5.8,,,,,,,0.94,37.04,3.25,2.4,19.03,9.117,533
15.04.2020,3.7,740.1,754.6,0.1,58,"Штиль, безветрие",0,,,100%., ,,,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",100%.,600-1000,,,,-3.9,,,,,,,0.45,14.05,3.31,2.42,4.22,1.581,499
16.04.2020,1.3,733.9,748.4,-1.2,94,"Ветер, дующий с западо-юго-запада",1,,,100%.,Ливневый(ые) дождь(и) со снегом слабый(ые) в срок наблюдения или за последний час. ,Ливень (ливни).,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.",100%.,300-600,,,,0.5,,,,,,,0.26,7.98,1.5,0.97,2.5,1.594,494
17.04.2020,3.3,727.3,741.6,1.3,94,"Ветер, дующий с северо-запада",2,,,100%.,Ливневый(ые) дождь(и). ,Ливень (ливни).,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",100%.,600-1000,,,,2.4,,,,,,,0.46,13.42,2.16,1.6,2.79,1.142,561
18.04.2020,1.7,736.5,751.0,0.2,86,"Ветер, дующий с западо-юго-запада",1,,,20–30%.,Дымка. ,Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.,Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",20–30%.,600-1000,"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.","Перистых, перисто-кучевых или перисто-слоистых нет.",,-0.5,,,,,,,0.38,7.24,1.52,1.11,2.22,1.114,566
19.04.2020,2.1,742.0,756.6,0.2,83,"Ветер, дующий с западо-юго-запада",1,,,70 – 80%., ,,,,,"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.",70 – 80%.,"2500 или более, или облаков нет.","Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.","Перистых, перисто-кучевых или перисто-слоистых нет.",,-0.5,,,,,,,1.13,21.88,2.68,1.98,5.19,5.721,544
20.04.2020,1.3,746.5,761.2,0.7,95,"Штиль, безветрие",0,,,60%.,Дымка. ,Облака покрывали более половины неба в течение всего соответствующего периода.,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",60%.,600-1000,"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.","Перистых, перисто-кучевых или перисто-слоистых нет.",,0.6,,,,,,,0.99,21.62,4.61,2.61,7.61,4.174,492
21.04.2020,3.8,749.9,764.6,0.0,67,"Ветер, дующий с севера",3,,,20–30%., ,,,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",20–30%.,600-1000,"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.","Перистых, перисто-кучевых или перисто-слоистых нет.",,-1.8,,,,,,,0.69,17.41,3.31,2.13,4.68,2.351,377
22.04.2020,5.9,746.4,760.9,-1.3,50,"Ветер, дующий с северо-северо-запада",3,,10.0,100%., ,,,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",100%.,600-1000,,,,-3.9,,,,,,,1.0,37.65,3.33,2.5,4.24,2.34,422
23.04.2020,4.2,746.2,760.8,-0.2,35,"Ветер, дующий с северо-запада",2,,,40%., ,,,,,"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.",Облаков нет.,"2500 или более, или облаков нет.","Высококучевых, высокослоистых или слоисто-дождевых облаков нет.","Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.",,-10.2,,,,,,,1.17,15.78,4.45,3.16,6.45,2.999,468
24.04.2020,0.6,741.4,756.1,-0.3,63,"Штиль, безветрие",0,,,50%., ,,,,,"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.",Облаков нет.,"2500 или более, или облаков нет.","Высококучевых, высокослоистых или слоисто-дождевых облаков нет.","Перистые плотные в виде клочьев или скрученных склонов, количество которых обычно не увеличивается, иногда могут казаться остатками верхней части кучево-дождевых; или перистые башенкообразные, или перистые хлопьевидные.",,-5.7,,,,,,,2.96,19.75,7.15,5.5,9.25,3.177,525
25.04.2020,5.6,733.6,747.9,-1.0,86,"Ветер, дующий с западо-юго-запада",1,,,100%., ,,,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",100%.,600-1000,,,,3.4,,,,,,,2.08,11.73,4.53,3.44,6.25,1.913,493
26.04.2020,3.5,735.7,750.2,0.8,71,"Штиль, безветрие",0,,,Облаков нет., ,,,,,,,,,,,-1.4,,,,,,,1.45,22.58,5.85,3.58,8.96,4.439,547
27.04.2020,1.6,738.7,753.3,0.0,61,"Штиль, безветрие",0,,,Облаков нет., ,,,,,,,,,,,-5.1,,,,,,,1.54,23.92,5.32,4.05,8.18,5.194,522
28.04.2020,5.2,740.8,755.2,0.3,54,"Ветер, дующий с северо-запада",2,,,20–30%., ,,,,,"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.",Облаков нет.,"2500 или более, или облаков нет.","Высококучевых, высокослоистых или слоисто-дождевых облаков нет.","Перистые плотные в виде клочьев или скрученных склонов, количество которых обычно не увеличивается, иногда могут казаться остатками верхней части кучево-дождевых; или перистые башенкообразные, или перистые хлопьевидные.",,-3.5,,,,,,,1.05,13.38,2.86,1.98,5.24,2.435,401
29.04.2020,9.0,740.1,754.4,-1.9,40,"Ветер, дующий с юго-юго-востока",1,,,100%., ,,,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",40%.,600-1000,"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.",,,-4.0,,,,,,,0.42,37.9,3.17,2.0,7.38,3.599,507
30.04.2020,5.0,739.6,754.0,1.2,59,"Ветер, дующий с западо-северо-запада",2,,,20–30%., ,,,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",20–30%.,600-1000,"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.","Перистых, перисто-кучевых или перисто-слоистых нет.",,-2.5,,,,,,,0.61,13.02,2.77,1.48,4.94,2.49,534
01.05.2020,5.6,746.9,761.5,0.6,59,"Ветер, дующий с востока",1,,,"90  или более, но не 100%", ,,,,,"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.","90  или более, но не 100%","2500 или более, или облаков нет.",Высококучевые башенкообразные или хлопьевидные.,"Перистых, перисто-кучевых или перисто-слоистых нет.",,-1.8,,,,,,,1.9,17.84,5.66,3.29,8.86,3.468,546
02.05.2020,6.2,748.0,762.6,0.4,48,"Ветер, дующий с северо-северо-востока",1,,,Облаков нет., ,,,,,,,,,,,-4.1,,,,,,,1.95,16.77,6.22,4.34,8.82,3.253,528
03.05.2020,13.8,746.4,760.5,0.0,47,"Ветер, дующий с востоко-юго-востока",1,,,70 – 80%., ,,,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",50%.,1000-1500,"Высококучевые просвечивающие, расположенные на одном уровне.","Перистых, перисто-кучевых или перисто-слоистых нет.",,2.5,,,,,,,3.18,20.39,8.03,6.88,9.52,2.386,557
04.05.2020,13.0,745.8,759.9,0.2,79,"Штиль, безветрие",0,,,40%., ,,,,,"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.",Облаков нет.,"2500 или более, или облаков нет.","Высококучевых, высокослоистых или слоисто-дождевых облаков нет.","Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.",,9.4,,,,,,,5.03,37.11,10.09,7.94,22.6,8.705,520
05.05.2020,13.6,745.7,759.7,-0.7,96,"Штиль, безветрие",0,,,100%.,Дымка. ,Ливень (ливни).,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",100%.,600-1000,,,,12.9,,,,,,,1.42,22.3,10.38,7.57,12.76,3.845,485
06.05.2020,13.9,741.6,755.5,-0.1,96,"Штиль, безветрие",0,,,100%.,Дымка. ,Гроза (грозы) с осадками или без них.,Ливень (ливни).,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",100%.,1000-1500,,,,13.2,,,,,,,3.1,61.68,12.19,8.35,14.09,5.198,569
07.05.2020,13.7,737.3,751.6,-0.2,92,"Ветер, дующий с юго-юго-востока",1,,,100%.,Дымка. ,Облака покрывали более половины неба в течение всего соответствующего периода.,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",100%.,600-1000,,,,12.4,,,,,,,0.98,29.64,6.3,3.82,10.85,7.243,382
08.05.2020,11.9,740.7,754.8,1.3,84,"Ветер, дующий с запада",1,,,"90  или более, но не 100%",Дымка. ,Облака покрывали более половины неба в течение всего соответствующего периода.,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Слоисто-кучевые, образовавшиеся не из кучевых.","90  или более, но не 100%",600-1000,"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.","Перистых, перисто-кучевых или перисто-слоистых нет.",,9.2,,,,,,,0.92,19.89,4.04,2.8,5.46,2.072,348
09.05.2020,10.5,745.3,759.6,-0.3,76,"Ветер, дующий с северо-северо-востока",1,,,100%., ,,,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",100%.,600-1000,,,,6.4,,,,,,,1.11,10.74,3.3,2.49,4.28,1.51,336
