date,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss,min,max,median,q1,q3,stdev,count
15.03.2020,-4.9,739.2,754.2,2.9,96,"Ветер, дующий с северо-северо-запада",4,10.0,13.0,100%.,Ливневый снег умеренный или сильный в срок наблюдения или за последний час. ,Ливень (ливни).,Метель,,,"Кучево-дождевые лысые с кучевыми, слоисто-кучевыми или слоистыми, либо без них.",100%.,300-600,,,,-5.5,,,,,,,0.51,7.01,1.69,1.35,1.94,0.62,286
16.03.2020,-6.1,751.9,767.2,1.2,82,"Штиль, безветрие",0,,,Облаков нет., ,,,,,,,,,,,-8.7,,,,,,,0.84,14.72,1.38,1.23,1.62,1.051,568
17.03.2020,3.1,749.7,764.5,-0.2,46,"Ветер, дующий с западо-юго-запада",2,,,"90  или более, но не 100%", ,,,,,"Слоисто-кучевые, образовавшиеся не из кучевых.","90  или более, но не 100%",600-1000,"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.","Перистых, перисто-кучевых или перисто-слоистых нет.",,-7.6,,,,,,,1.6,53.94,4.42,2.72,8.34,4.489,571
18.03.2020,2.0,753.6,768.5,0.3,74,"Штиль, безветрие",0,,,"90  или более, но не 100%", ,,,,,"Слоисто-кучевые, образовавшиеся не из кучевых.","90  или более, но не 100%",600-1000,"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.","Перистых, перисто-кучевых или перисто-слоистых нет.",,-2.2,,,,,,,1.92,12.3,4.3,2.85,6.76,2.287,496
19.03.2020,8.1,746.7,761.1,-1.7,57,"Ветер, дующий с юго-запада",1,,,100%., ,,,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",100%.,600-1000,,,,0.0,,,,,,,0.24,16.64,1.85,0.71,5.26,2.561,552
20.03.2020,2.0,744.1,758.7,0.4,68,"Штиль, безветрие",0,,,20–30%., ,,,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",20–30%.,600-1000,"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.","Перистых, перисто-кучевых или перисто-слоистых нет.",,-3.4,,,,,,,0.53,11.92,1.14,0.96,1.45,1.1,472
21.03.2020,1.4,747.4,762.2,0.0,85,"Ветер, дующий с северо-северо-запада",2,,,100%.,Дымка. ,Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.,Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",100%.,600-1000,,,,-0.9,,,,,,,0.41,2.62,1.08,0.9,1.3,0.353,484
22.03.2020,-3.1,755.2,770.5,1.5,49,"Ветер, дующий с северо-северо-востока",2,,,Облаков нет., ,,,,,,,,,,,-12.5,,,,,,,0.52,2.44,1.08,0.9,1.27,0.311,479
23.03.2020,-2.8,762.3,777.7,0.7,46,"Ветер, дующий с северо-востока",2,,,"90  или более, но не 100%", ,,,,,"Слоисто-кучевые, образовавшиеся не из кучевых.","90  или более, но не 100%",600-1000,"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.","Перистых, перисто-кучевых или перисто-слоистых нет.",,-12.8,,,,,,,0.48,2.48,1.18,1.0,1.38,0.3,457
24.03.2020,-2.2,762.4,777.7,0.0,45,"Ветер, дующий с севера",2,,,20–30%., ,,,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",20–30%.,600-1000,"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.","Перистых, перисто-кучевых или перисто-слоистых нет.",,-12.6,,,,,,,0.5,22.34,1.35,1.05,1.96,2.051,469
25.03.2020,-2.0,760.2,775.4,0.0,55,"Ветер, дующий с западо-юго-запада",1,,,20–30%., ,,,,,"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.",Облаков нет.,"2500 или более, или облаков нет.","Высококучевых, высокослоистых или слоисто-дождевых облаков нет.","Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.",,-10.0,,,,,,,2.29,41.55,3.37,3.01,4.88,3.048,448
26.03.2020,4.7,759.7,774.5,0.0,31,"Ветер, дующий с западо-юго-запада",1,,,Облаков нет., ,,,,,,,,,,,-11.1,,,,,,,4.36,5.08,4.72,4.58,4.88,0.193,23
27.03.2020,3.6,760.4,775.3,0.4,45,"Штиль, безветрие",0,,,Облаков нет., ,,,,,,,,,,,-7.4,,,,,,,4.97,48.42,11.79,7.49,25.82,12.118,183
28.03.2020,4.8,757.8,772.6,-0.5,61,"Штиль, безветрие",0,,,100%., ,,,,,"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.",Облаков нет.,"2500 или более, или облаков нет.","Высококучевых, высокослоистых или слоисто-дождевых облаков нет.","Перисто-слоистые, не распространяющиеся по небу и не покрывающие его полностью.",,-2.1,,,,,,,4.93,17.52,12.31,8.32,14.01,3.68,90
29.03.2020,7.9,747.4,761.8,-0.6,59,"Штиль, безветрие",0,,,40%., ,,,,,"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.",Облаков нет.,"2500 или более, или облаков нет.","Высококучевых, высокослоистых или слоисто-дождевых облаков нет.","Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.",,0.3,,,,,,,1.88,31.1,12.12,10.69,21.13,6.684,225
31.03.2020,-3.0,744.4,759.4,-0.3,90,"Ветер, дующий с севера",3,,,100%.,Ливневый снег слабый в срок наблюдения или за последний час. ,Ливень (ливни).,Метель,,,"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.",100%.,300-600,,,,-4.5,,,,,,,0.45,6.79,0.85,0.62,1.46,0.986,51
01.04.2020,-5.0,745.2,760.3,-0.6,64,"Штиль, безветрие",0,,,60%., ,,,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",60%.,600-1000,"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.","Перистых, перисто-кучевых или перисто-слоистых нет.",,-10.9,,,,,,,0.8,9.38,1.4,1.24,1.51,1.165,48
02.04.2020,0.9,737.8,752.4,-0.3,84,"Ветер, дующий с западо-юго-запада",1,,,100%., ,,,,,"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.",100%.,300-600,,,,-1.6,,,,,,,1.78,20.77,3.06,2.36,3.39,2.898,77
03.04.2020,3.6,739.4,753.9,0.4,83,"Ветер, дующий с западо-юго-запада",1,,,100%., ,,,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",100%.,600-1000,,,,0.9,,,,,,,4.28,15.21,7.86,5.95,8.83,1.883,116
04.04.2020,6.0,740.4,754.8,2.3,64,"Ветер, дующий с запада",1,,,100%., ,,,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",100%.,600-1000,,,,-0.4,,,,,,,1.48,2.9,1.85,1.72,2.04,0.351,70
05.04.2020,1.4,751.3,766.2,1.2,61,"Штиль, безветрие",0,,,Облаков нет., ,,,,,,,,,,,-5.4,,,,,,,0.38,40.29,1.2,0.88,2.12,3.0,353
06.04.2020,0.0,755.6,770.7,0.4,54,"Ветер, дующий с северо-запада",1,,,20–30%., ,,,,,"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.",Облаков нет.,"2500 или более, или облаков нет.","Высококучевых, высокослоистых или слоисто-дождевых облаков нет.","Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.",,-8.4,,,,,,,0.28,3.44,0.7,0.53,1.05,0.671,479
07.04.2020,-2.1,761.2,776.4,1.2,59,"Штиль, безветрие",0,,,Облаков нет., ,,,,,,,,,,,-9.2,,,,,,,1.06,21.84,3.26,2.36,5.43,3.277,395
08.04.2020,8.2,752.2,766.7,-2.1,51,"Ветер, дующий с западо-юго-запада",1,,,Облаков нет., ,,,,,,,,,,,-1.4,,,,,,,3.22,16.96,8.05,5.56,9.86,2.555,450
09.04.2020,5.0,750.1,764.8,0.0,79,"Штиль, безветрие",0,,,Облаков нет., ,,,,,,,,,,,1.7,,,,,,,1.35,44.61,5.72,2.65,7.06,4.278,425
10.04.2020,10.9,740.2,754.3,-1.4,55,"Штиль, безветрие",0,,,100%.,Ливневый(ые) дождь(и). ,Облака покрывали более половины неба в течение всего соответствующего периода.,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.",100%.,300-600,,,,2.1,,,,,,,0.34,6.55,0.98,0.76,1.38,0.738,504
11.04.2020,0.6,746.2,761.1,0.3,88,"Штиль, безветрие",0,,,20–30%.,Дымка. ,Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.,Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",20–30%.,600-1000,"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.","Перистых, перисто-кучевых или перисто-слоистых нет.",,-1.2,,,,,,,1.52,4.11,2.27,1.9,2.49,0.444,151
12.04.2020,-0.1,750.9,765.8,0.9,76,"Ветер, дующий с северо-запада",1,,,Облаков нет., ,,,,,,,,,,,-3.8,,,,,,,0.55,16.21,1.62,0.96,3.55,2.308,560
13.04.2020,3.3,748.3,763.0,-0.7,45,"Ветер, дующий с юга",1,,,40%., ,,,,,"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.",Облаков нет.,"2500 или более, или облаков нет.","Высококучевых, высокослоистых или слоисто-дождевых облаков нет.","Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.",,-7.6,,,,,,,3.15,20.51,11.29,5.32,13.98,4.136,563
14.04.2020,11.3,736.3,750.3,-1.6,30,"Ветер, дующий с юго-юго-востока",2,,,100%., ,,,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",60%.,600-1000,"Высококучевые просвечивающие, расположенные на одном уровне.",,,-5.8,,,,,,,0.6,37.57,1.59,1.13,7.1,3.584,534
15.04.2020,3.7,740.1,754.6,0.1,58,"Штиль, безветрие",0,,,100%., ,,,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",100%.,600-1000,,,,-3.9,,,,,,,0.48,22.84,1.53,1.23,1.8,1.695,506
16.04.2020,1.3,733.9,748.4,-1.2,94,"Ветер, дующий с западо-юго-запада",1,,,100%.,Ливневый(ые) дождь(и) со снегом слабый(ые) в срок наблюдения или за последний час. ,Ливень (ливни).,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.",100%.,300-600,,,,0.5,,,,,,,0.25,11.98,1.0,0.6,1.85,1.291,492
17.04.2020,3.3,727.3,741.6,1.3,94,"Ветер, дующий с северо-запада",2,,,100%.,Ливневый(ые) дождь(и). ,Ливень (ливни).,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",100%.,600-1000,,,,2.4,,,,,,,0.26,27.94,0.95,0.65,1.19,2.48,555
18.04.2020,1.7,736.5,751.0,0.2,86,"Ветер, дующий с западо-юго-запада",1,,,20–30%.,Дымка. ,Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.,Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",20–30%.,600-1000,"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.","Перистых, перисто-кучевых или перисто-слоистых нет.",,-0.5,,,,,,,0.28,13.5,0.75,0.56,1.92,1.279,570
19.04.2020,2.1,742.0,756.6,0.2,83,"Ветер, дующий с западо-юго-запада",1,,,70 – 80%., ,,,,,"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.",70 – 80%.,"2500 или более, или облаков нет.","Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.","Перистых, перисто-кучевых или перисто-слоистых нет.",,-0.5,,,,,,,0.7,18.5,2.31,1.75,4.5,3.278,550
20.04.2020,1.3,746.5,761.2,0.7,95,"Штиль, безветрие",0,,,60%.,Дымка. ,Облака покрывали более половины неба в течение всего соответствующего периода.,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",60%.,600-1000,"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.","Перистых, перисто-кучевых или перисто-слоистых нет.",,0.6,,,,,,,0.68,10.66,2.31,1.34,4.19,2.22,504
21.04.2020,3.8,749.9,764.6,0.0,67,"Ветер, дующий с севера",3,,,20–30%., ,,,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",20–30%.,600-1000,"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.","Перистых, перисто-кучевых или перисто-слоистых нет.",,-1.8,,,,,,,0.4,40.35,1.71,1.08,2.4,2.241,362
22.04.2020,5.9,746.4,760.9,-1.3,50,"Ветер, дующий с северо-северо-запада",3,,10.0,100%., ,,,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",100%.,600-1000,,,,-3.9,,,,,,,0.51,1.96,1.0,0.84,1.22,0.287,400
23.04.2020,4.2,746.2,760.8,-0.2,35,"Ветер, дующий с северо-запада",2,,,40%., ,,,,,"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.",Облаков нет.,"2500 или более, или облаков нет.","Высококучевых, высокослоистых или слоисто-дождевых облаков нет.","Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.",,-10.2,,,,,,,0.45,6.62,1.34,1.1,2.4,1.161,451
24.04.2020,0.6,741.4,756.1,-0.3,63,"Штиль, безветрие",0,,,50%., ,,,,,"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.",Облаков нет.,"2500 или более, или облаков нет.","Высококучевых, высокослоистых или слоисто-дождевых облаков нет.","Перистые плотные в виде клочьев или скрученных склонов, количество которых обычно не увеличивается, иногда могут казаться остатками верхней части кучево-дождевых; или перистые башенкообразные, или перистые хлопьевидные.",,-5.7,,,,,,,1.7,36.32,3.28,2.56,4.46,3.479,523
25.04.2020,5.6,733.6,747.9,-1.0,86,"Ветер, дующий с западо-юго-запада",1,,,100%., ,,,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",100%.,600-1000,,,,3.4,,,,,,,1.14,147.91,2.25,1.98,2.9,9.885,483
26.04.2020,3.5,735.7,750.2,0.8,71,"Штиль, безветрие",0,,,Облаков нет., ,,,,,,,,,,,-1.4,,,,,,,0.8,17.12,2.48,1.75,4.78,3.809,539
27.04.2020,1.6,738.7,753.3,0.0,61,"Штиль, безветрие",0,,,Облаков нет., ,,,,,,,,,,,-5.1,,,,,,,0.69,31.32,2.16,1.76,3.14,3.513,511
28.04.2020,5.2,740.8,755.2,0.3,54,"Ветер, дующий с северо-запада",2,,,20–30%., ,,,,,"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.",Облаков нет.,"2500 или более, или облаков нет.","Высококучевых, высокослоистых или слоисто-дождевых облаков нет.","Перистые плотные в виде клочьев или скрученных склонов, количество которых обычно не увеличивается, иногда могут казаться остатками верхней части кучево-дождевых; или перистые башенкообразные, или перистые хлопьевидные.",,-3.5,,,,,,,0.56,42.3,1.3,1.05,2.31,3.061,378
29.04.2020,9.0,740.1,754.4,-1.9,40,"Ветер, дующий с юго-юго-востока",1,,,100%., ,,,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",40%.,600-1000,"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.",,,-4.0,,,,,,,0.1,10.88,1.72,0.45,2.96,1.706,496
30.04.2020,5.0,739.6,754.0,1.2,59,"Ветер, дующий с западо-северо-запада",2,,,20–30%., ,,,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",20–30%.,600-1000,"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.","Перистых, перисто-кучевых или перисто-слоистых нет.",,-2.5,,,,,,,0.65,28.71,1.6,1.12,2.68,2.64,511
01.05.2020,5.6,746.9,761.5,0.6,59,"Ветер, дующий с востока",1,,,"90  или более, но не 100%", ,,,,,"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.","90  или более, но не 100%","2500 или более, или облаков нет.",Высококучевые башенкообразные или хлопьевидные.,"Перистых, перисто-кучевых или перисто-слоистых нет.",,-1.8,,,,,,,1.45,48.75,3.76,2.5,6.02,3.106,442
02.05.2020,6.2,748.0,762.6,0.4,48,"Ветер, дующий с северо-северо-востока",1,,,Облаков нет., ,,,,,,,,,,,-4.1,,,,,,,1.42,8.64,3.55,2.4,5.88,1.904,407
03.05.2020,13.8,746.4,760.5,0.0,47,"Ветер, дующий с востоко-юго-востока",1,,,70 – 80%., ,,,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",50%.,1000-1500,"Высококучевые просвечивающие, расположенные на одном уровне.","Перистых, перисто-кучевых или перисто-слоистых нет.",,2.5,,,,,,,1.68,11.42,3.74,3.32,4.15,0.974,500
04.05.2020,13.0,745.8,759.9,0.2,79,"Штиль, безветрие",0,,,40%., ,,,,,"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.",Облаков нет.,"2500 или более, или облаков нет.","Высококучевых, высокослоистых или слоисто-дождевых облаков нет.","Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.",,9.4,,,,,,,3.68,59.15,5.29,4.59,14.63,7.282,518
05.05.2020,13.6,745.7,759.7,-0.7,96,"Штиль, безветрие",0,,,100%.,Дымка. ,Ливень (ливни).,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",100%.,600-1000,,,,12.9,,,,,,,1.2,23.52,6.24,3.12,7.84,4.627,487
06.05.2020,13.9,741.6,755.5,-0.1,96,"Штиль, безветрие",0,,,100%.,Дымка. ,Гроза (грозы) с осадками или без них.,Ливень (ливни).,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",100%.,1000-1500,,,,13.2,,,,,,,2.6,20.83,7.28,4.44,9.49,3.947,569
07.05.2020,13.7,737.3,751.6,-0.2,92,"Ветер, дующий с юго-юго-востока",1,,,100%.,Дымка. ,Облака покрывали более половины неба в течение всего соответствующего периода.,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",100%.,600-1000,,,,12.4,,,,,,,0.81,37.11,4.0,2.6,17.04,8.939,382
08.05.2020,11.9,740.7,754.8,1.3,84,"Ветер, дующий с запада",1,,,"90  или более, но не 100%",Дымка. ,Облака покрывали более половины неба в течение всего соответствующего периода.,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Слоисто-кучевые, образовавшиеся не из кучевых.","90  или более, но не 100%",600-1000,"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.","Перистых, перисто-кучевых или перисто-слоистых нет.",,9.2,,,,,,,1.0,16.22,2.65,1.81,3.45,1.528,268
09.05.2020,10.5,745.3,759.6,-0.3,76,"Ветер, дующий с северо-северо-востока",1,,,100%., ,,,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",100%.,600-1000,,,,6.4,,,,,,,0.97,4.41,2.12,1.71,2.88,0.709,271
10.05.2020,12.6,741.7,755.8,-0.6,64,"Ветер, дующий с северо-северо-запада",1,,,100%., ,,,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",100%.,1000-1500,,,,5.9,,,,,,,1.0,2.84,2.04,1.78,2.24,0.333,198
