date,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss,min,max,median,q1,q3,stdev,count
30.05.2020,14.2,748.6,762.7,1.0,98,"Ветер, дующий с севера",1,,,100%.,Ливневый(ые) дождь(и) очень сильный(ые) в срок наблюдения или за последний час. ,Ливень (ливни).,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.",100%.,300-600,,,,13.9,,,,,,,1.65,12.88,6.65,5.0,7.85,2.378,563
31.05.2020,14.4,744.4,758.4,0.6,89,"Ветер, дующий с северо-востока",1,,12.0,100%.,Ливневый(ые) дождь(и) слабый(ые) в срок наблюдения или за последний час. ,Ливень (ливни).,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",100%.,600-1000,,,,12.6,,,,,,,0.93,4.59,1.9,1.5,2.6,0.94,278
01.06.2020,8.8,745.0,759.3,-0.4,87,"Ветер, дующий с севера",3,,,100%.,Дымка. ,Облака покрывали более половины неба в течение всего соответствующего периода.,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",100%.,600-1000,,,,6.8,,,,,,,0.93,6.5,1.6,1.37,1.85,0.477,415
02.06.2020,10.3,747.4,761.8,-0.1,81,"Ветер, дующий с востоко-северо-востока",1,,,100%., ,,,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",100%.,600-1000,,,,7.2,,,,,,,0.8,6.22,1.4,1.14,1.87,1.24,526
03.06.2020,9.3,746.4,760.7,-0.4,93,"Ветер, дующий с востоко-северо-востока",1,,,100%.,Дымка. ,Облака покрывали более половины неба в течение всего соответствующего периода.,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",100%.,600-1000,,,,8.2,,,,,,,1.4,24.85,7.07,3.25,13.9,6.149,451
04.06.2020,13.2,740.3,754.3,-2.0,95,"Ветер, дующий с северо-востока",1,,,100%.,Ливневый(ые) дождь(и) умеренный(ые) или сильный(ые) в срок наблюдения или за последний час. ,Ливень (ливни).,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.",100%.,200-300,,,,12.4,,,,,,,1.1,24.05,3.22,2.17,5.8,3.101,527
05.06.2020,12.4,741.2,755.2,0.9,85,"Штиль, безветрие",0,,,100%.,Дымка. ,Облака покрывали более половины неба в течение всего соответствующего периода.,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",100%.,600-1000,,,,9.9,,,,,,,1.2,90.25,4.3,2.15,18.09,13.509,445
06.06.2020,12.5,744.4,758.5,0.7,92,"Ветер, дующий с юго-востока",1,,,100%.,Ливневый(ые) дождь(и). ,Ливень (ливни).,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",100%.,600-1000,,,,11.2,,,,,,,2.95,48.47,7.62,4.47,19.62,10.358,487
07.06.2020,16.0,746.5,760.4,0.3,96,"Штиль, безветрие",0,,,70 – 80%.,Дымка. ,Облака покрывали более половины неба в течение всего соответствующего периода.,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.",70 – 80%.,"2500 или более, или облаков нет.","Высококучевые просвечивающие, расположенные на одном уровне.","Перистых, перисто-кучевых или перисто-слоистых нет.",,15.3,,,,,,,3.9,55.3,8.52,6.97,13.05,10.532,530
08.06.2020,18.0,749.2,763.2,0.4,90,"Штиль, безветрие",0,,,Облаков нет.,Дымка. ,Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.,Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.,,,,,,,,,16.3,,,,,,,4.82,26.83,9.8,6.5,16.84,6.12,525
09.06.2020,20.0,749.4,763.2,0.3,82,"Штиль, безветрие",0,,,Облаков нет., ,,,,,,,,,,,16.9,,,,,,,4.55,24.1,7.3,6.57,9.38,5.545,491
10.06.2020,20.2,750.4,764.2,0.3,75,"Штиль, безветрие",0,,,70 – 80%., ,,,,,"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.",70 – 80%.,"2500 или более, или облаков нет.","Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.","Перистых, перисто-кучевых или перисто-слоистых нет.",,15.6,,,,,,,1.85,12.77,5.8,4.82,7.78,2.02,515
11.06.2020,16.0,749.5,763.5,-0.2,96,"Штиль, безветрие",0,,,70 – 80%.,Дымка. ,Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.,Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.,,,"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.",70 – 80%.,"2500 или более, или облаков нет.","Высококучевые просвечивающие, расположенные на одном уровне.","Перистых, перисто-кучевых или перисто-слоистых нет.",,15.3,,,,,,,2.9,12.37,5.03,4.25,6.78,1.781,556
12.06.2020,18.5,747.7,761.5,-0.3,85,"Штиль, безветрие",0,,,Облаков нет., ,,,,,,,,,,,15.9,,,,,,,1.6,17.45,3.5,2.71,9.22,3.431,569
13.06.2020,13.6,749.6,763.8,0.6,96,"Ветер, дующий с северо-востока",2,,,100%.,"Гроза слабая или умеренная без града, но с дождем и/или снегом в срок наблюдения. ",Гроза (грозы) с осадками или без них.,Ливень (ливни).,,,"Кучево-дождевые лысые с кучевыми, слоисто-кучевыми или слоистыми, либо без них.",100%.,600-1000,,,,12.9,,,,,,,1.1,5.03,2.0,1.7,2.78,0.805,546
14.06.2020,12.8,752.2,766.5,0.0,73,"Штиль, безветрие",0,,,Облаков нет., ,,,,,,,,,,,8.0,,,,,,,1.05,4.68,1.76,1.4,2.7,0.877,340
15.06.2020,16.3,753.2,767.3,0.4,53,"Ветер, дующий с юго-юго-востока",1,,,50%., ,,,,,"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.",Облаков нет.,"2500 или более, или облаков нет.","Высококучевых, высокослоистых или слоисто-дождевых облаков нет.","Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.",,6.7,,,,,,,1.52,7.05,2.58,2.12,3.22,1.127,557
16.06.2020,16.6,751.3,765.3,-0.1,72,"Штиль, безветрие",0,,,60%., ,,,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",20–30%.,600-1000,"Высококучевые просвечивающие, расположенные на одном уровне.","Перистых, перисто-кучевых или перисто-слоистых нет.",,11.4,,,,,,,3.6,13.5,5.3,4.7,6.32,1.573,558
17.06.2020,21.2,749.2,763.0,0.4,58,"Штиль, безветрие",0,,,"90  или более, но не 100%", ,,,,,"Слоисто-кучевые, образовавшиеся не из кучевых.","90  или более, но не 100%",600-1000,"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.","Перистых, перисто-кучевых или перисто-слоистых нет.",,12.6,,,,,,,2.1,11.98,3.95,2.8,8.1,2.785,543
18.06.2020,20.9,748.4,762.2,0.2,72,"Штиль, безветрие",0,,,100%., ,,,,,"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.",100%.,"2500 или более, или облаков нет.","Высококучевые просвечивающие, полосами, либо один или несколько слоев высококучевых просвечивающих, распространяющихся по небу; эти высококучевые в целом уплотняются.",,,15.6,,,,,,,5.45,20.48,7.99,6.85,11.72,3.085,500
19.06.2020,19.3,749.2,763.0,0.3,98,"Штиль, безветрие",0,,,20–30%.,Дымка. ,Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.,Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.,,,"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.",20–30%.,"2500 или более, или облаков нет.","Высококучевые просвечивающие, расположенные на одном уровне.","Перистых, перисто-кучевых или перисто-слоистых нет.",,18.9,,,,,,,3.42,18.42,7.61,5.7,9.4,2.293,482
20.06.2020,20.3,747.1,760.9,0.0,79,"Штиль, безветрие",0,,,60%., ,,,,,"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.",20–30%.,"2500 или более, или облаков нет.","Высококучевые просвечивающие, расположенные на одном уровне.","Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.",,16.5,,,,,,,3.15,26.62,6.37,4.97,10.19,5.198,576
21.06.2020,17.9,748.3,762.2,0.9,82,"Ветер, дующий с северо-востока",3,,,100%., ,,,,,"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.",100%.,300-600,,,,14.8,,,,,,,0.9,7.07,2.02,1.5,3.1,1.202,577
22.06.2020,11.2,749.9,764.2,0.7,88,"Штиль, безветрие",0,,,Облаков нет., ,,,,,,,,,,,9.3,,,,,,,1.4,7.7,2.5,2.08,3.37,1.175,561
23.06.2020,15.3,748.7,762.8,0.1,73,"Штиль, безветрие",0,,,70 – 80%., ,,,,,"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.",60%.,"2500 или более, или облаков нет.","Высококучевые просвечивающие, расположенные на одном уровне.","Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.",,10.4,,,,,,,1.9,9.77,4.3,2.95,5.07,1.36,566
24.06.2020,16.0,750.1,764.1,0.8,81,"Штиль, безветрие",0,,,20–30%., ,,,,,"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.",Облаков нет.,"2500 или более, или облаков нет.","Высококучевых, высокослоистых или слоисто-дождевых облаков нет.","Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.",,12.7,,,,,,,0.9,6.68,3.53,1.62,4.12,1.438,583
25.06.2020,15.6,754.6,768.7,0.9,57,"Штиль, безветрие",0,,,Облаков нет., ,,,,,,,,,,,7.1,,,,,,,2.1,16.14,4.3,3.4,6.24,2.726,565
26.06.2020,18.4,753.6,767.5,0.4,87,"Ветер, дующий с западо-северо-запада",1,,,70 – 80%.,Дымка. ,Ливень (ливни).,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",70 – 80%.,1000-1500,"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.","Перистых, перисто-кучевых или перисто-слоистых нет.",,16.2,,,,,,,2.7,17.73,5.24,3.92,7.2,3.669,562
27.06.2020,19.2,751.9,765.7,-0.6,76,"Штиль, безветрие",0,,,Облаков нет., ,,,,,,,,,,,14.9,,,,,,,3.4,17.45,5.3,4.19,6.3,1.408,516
28.06.2020,21.7,744.8,758.5,-0.1,64,"Штиль, безветрие",0,,,"10%  или менее, но не 0", ,,,,,"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.","10%  или менее, но не 0","2500 или более, или облаков нет.","Высококучевые просвечивающие, расположенные на одном уровне.","Перистых, перисто-кучевых или перисто-слоистых нет.",,14.5,,,,,,,2.15,11.2,5.27,3.71,6.5,2.133,444
29.06.2020,18.7,743.1,756.9,0.5,71,"Ветер, дующий с востоко-северо-востока",2,,,70 – 80%., ,,,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",70 – 80%.,1000-1500,"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.","Перистых, перисто-кучевых или перисто-слоистых нет.",,13.3,,,,,,,0.8,3.45,1.6,1.1,2.29,0.703,480
30.06.2020,13.8,745.4,759.4,0.4,63,"Штиль, безветрие",0,,,Облаков нет., ,,,,,,,,,,,6.9,,,,,,,1.5,459.42,2.75,2.34,3.25,24.937,468
01.07.2020,19.5,740.0,753.7,-0.7,58,"Ветер, дующий с юго-юго-востока",1,,,100%., ,,,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",60%.,600-1000,"Высококучевые просвечивающие, расположенные на одном уровне.","Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.",,11.1,,,,,,,1.3,21.55,2.95,2.08,4.53,2.648,458
02.07.2020,15.2,743.6,757.6,1.0,97,"Штиль, безветрие",0,,,100%.,Ливневый(ые) дождь(и). ,Ливень (ливни).,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.",100%.,600-1000,,,,14.7,,,,,,,1.8,44.22,7.53,3.05,16.77,8.509,453
03.07.2020,17.4,745.0,758.8,-0.3,96,"Штиль, безветрие",0,,,20–30%.,Дымка. ,Ливень (ливни).,Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.,,,"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.",20–30%.,"2500 или более, или облаков нет.","Высококучевые просвечивающие, расположенные на одном уровне.","Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.",,16.8,,,,,,,2.2,49.05,7.45,4.28,11.6,10.295,469
04.07.2020,17.9,746.2,760.0,-0.3,98,"Штиль, безветрие",0,,,70 – 80%.,Дымка. ,Ливень (ливни).,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",70 – 80%.,600-1000,"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.","Перистых, перисто-кучевых или перисто-слоистых нет.",,17.5,,,,,,,4.57,68.47,8.05,6.75,12.63,8.42,492
05.07.2020,18.8,745.4,759.2,0.1,95,"Штиль, безветрие",0,,,20–30%.,Дымка. ,Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.,Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.,,,"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.",Облаков нет.,"2500 или более, или облаков нет.","Высококучевых, высокослоистых или слоисто-дождевых облаков нет.","Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.",,17.9,,,,,,,3.65,48.83,5.93,4.61,8.5,5.394,473
06.07.2020,19.9,743.9,757.6,-0.2,82,"Штиль, безветрие",0,,,40%., ,,,,,"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.",Облаков нет.,"2500 или более, или облаков нет.","Высококучевых, высокослоистых или слоисто-дождевых облаков нет.","Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.",,16.8,,,,,,,2.5,13.27,4.01,3.17,7.87,2.772,278
07.07.2020,20.1,743.2,757.0,0.0,78,"Штиль, безветрие",0,,,20–30%., ,,,,,"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.",Облаков нет.,"2500 или более, или облаков нет.","Высококучевых, высокослоистых или слоисто-дождевых облаков нет.","Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.",,16.2,,,,,,,3.4,13.35,6.87,5.34,9.19,2.408,433
08.07.2020,18.2,740.5,754.3,-0.3,89,"Ветер, дующий с севера",1,,,100%.,Ливневый(ые) дождь(и). ,Гроза (грозы) с осадками или без них.,Ливень (ливни).,,,"Слоисто-кучевые, образовавшиеся из кучевых.",100%.,600-1000,,,,16.3,,,,,,,0.6,27.37,7.1,3.29,9.13,3.921,437
09.07.2020,14.5,741.4,755.3,0.5,94,"Ветер, дующий с северо-запада",2,,,100%.,Дымка. ,Гроза (грозы) с осадками или без них.,Ливень (ливни).,,,"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.",100%.,300-600,,,,13.5,,,,,,,0.65,11.73,1.52,1.1,2.08,1.387,473
10.07.2020,13.3,748.6,762.7,1.0,90,"Штиль, безветрие",0,,,20–30%.,Дымка. ,Облака покрывали половину неба или менее в течение всего соответствующего периода.,Облака покрывали половину неба или менее в течение всего соответствующего периода.,,,"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.",Облаков нет.,"2500 или более, или облаков нет.","Высококучевых, высокослоистых или слоисто-дождевых облаков нет.","Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.",,11.6,,,,,,,0.8,7.45,2.29,1.2,3.85,1.627,445
11.07.2020,15.6,751.1,765.2,0.1,69,"Штиль, безветрие",0,,,"10%  или менее, но не 0", ,,,,,"Слоисто-кучевые, образовавшиеся не из кучевых.","10%  или менее, но не 0",1000-1500,"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.","Перистых, перисто-кучевых или перисто-слоистых нет.",,9.8,,,,,,,1.8,18.6,3.11,2.73,6.89,3.076,332
12.07.2020,21.4,748.7,762.4,-0.8,73,"Штиль, безветрие",0,,,50%., ,,,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",50%.,600-1000,"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.","Перистых, перисто-кучевых или перисто-слоистых нет.",,16.4,,,,,,,2.6,22.05,5.7,3.95,7.78,2.296,418
13.07.2020,15.5,747.4,761.4,0.3,86,"Ветер, дующий с северо-северо-востока",1,,,20–30%., ,,,,,"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.",Облаков нет.,"2500 или более, или облаков нет.","Высококучевых, высокослоистых или слоисто-дождевых облаков нет.","Перисто-кучевые одни или перисто-кучевые, сопровождаемые перистыми или перисто-слоистыми, либо те и другие, но перисто-кучевые преобладают среди них.",,13.2,,,,,,,2.6,16.73,6.28,5.45,10.75,3.824,414
14.07.2020,16.5,743.5,757.3,0.1,93,"Ветер, дующий с севера",2,,,100%.,Дымка. ,Ливень (ливни).,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.",100%.,200-300,,,,15.3,,,,,,,1.1,12.8,5.39,3.4,8.77,3.163,440
15.07.2020,16.6,736.6,750.4,-0.3,95,"Ветер, дующий с севера",2,,12.0,100%.,Ливневый(ые) дождь(и) слабый(ые) в срок наблюдения или за последний час. ,Гроза (грозы) с осадками или без них.,Ливень (ливни).,,,"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.",100%.,300-600,,,,15.8,,,,,,,1.12,23.8,3.62,2.75,5.8,3.936,352
16.07.2020,14.9,737.2,751.1,-0.3,95,"Ветер, дующий с юго-востока",1,,,100%.,Дождь незамерзающий непрерывный слабый в срок наблюдения. ,Ливень (ливни).,Дождь.,,,"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.",100%.,300-600,Высокослоистые непросвечивающие или слоисто-дождевые.,,,14.1,,,,,,,0.6,7.2,1.34,1.1,1.87,1.616,326
17.07.2020,14.3,743.1,757.1,0.4,94,"Штиль, безветрие",0,,,100%.,Ливневый(ые) дождь(и). ,Ливень (ливни).,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.",100%.,300-600,,,,13.3,,,,,,,0.7,13.32,2.04,1.35,3.0,1.362,491
18.07.2020,15.5,748.2,762.2,0.5,87,"Штиль, безветрие",0,,,"90  или более, но не 100%",Дымка. ,Облака покрывали более половины неба в течение всего соответствующего периода.,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Слоисто-кучевые, образовавшиеся не из кучевых.","90  или более, но не 100%",600-1000,"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.","Перистых, перисто-кучевых или перисто-слоистых нет.",,13.3,,,,,,,1.3,8.55,3.75,2.1,5.75,1.978,455
19.07.2020,15.7,749.9,763.9,0.1,91,"Штиль, безветрие",0,,,100%.,Дымка. ,Облака покрывали более половины неба в течение всего соответствующего периода.,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",100%.,1000-1500,,,,14.3,,,,,,,1.83,12.57,4.8,4.07,8.52,2.738,162
20.07.2020,15.5,747.9,761.9,0.0,94,"Штиль, безветрие",0,,,70 – 80%.,Дымка. ,Облака покрывали более половины неба в течение всего соответствующего периода.,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.",70 – 80%.,"2500 или более, или облаков нет.","Клочья (часто чечевицеобразные) высококучевых просвечивающих, непрерывно изменяющихся; расположены на одном или более уровнях.","Перистых, перисто-кучевых или перисто-слоистых нет.",,14.6,,,,,,,2.9,11.85,5.94,3.8,8.68,2.762,194
21.07.2020,16.1,743.2,757.0,-0.9,96,"Штиль, безветрие",0,,,70 – 80%.,Дымка. ,Облака покрывали более половины неба в течение всего соответствующего периода.,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",70 – 80%.,600-1000,"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.","Перистых, перисто-кучевых или перисто-слоистых нет.",,15.5,,,,,,,3.4,19.73,5.2,4.57,8.19,3.994,263
22.07.2020,17.7,739.7,753.4,-0.5,85,"Штиль, безветрие",0,,,"90  или более, но не 100%",Дымка. ,Облака покрывали более половины неба в течение всего соответствующего периода.,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Слоисто-кучевые, образовавшиеся не из кучевых.","90  или более, но не 100%",1000-1500,"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.","Перистых, перисто-кучевых или перисто-слоистых нет.",,15.1,,,,,,,1.1,7.72,2.89,1.85,5.12,1.802,270
