date,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss,min,max,median,q1,q3,stdev,count
08.02.2022,-0.2,737.4,751.3,0.2,95,"Штиль, безветрие",0,,,100%.,Снег непрерывный умеренный в срок наблюдения. ,Снег и/или другие виды твердых осадков,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.",100%.,200-300,Высокослоистые непросвечивающие или слоисто-дождевые.,,1.9,-0.9,,,,,,,2.75,37.63,9.19,6.53,18.52,9.028,535
09.02.2022,-0.9,740.8,754.9,0.0,83,"Ветер, дующий с западо-юго-запада",1,,,100%.,Состояние неба в общем не изменилось. ,Снег и/или другие виды твердых осадков,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",100%.,600-1000,,,20.0,-3.5,,,,,,,0.77,18.95,8.1,5.95,11.29,3.452,525
10.02.2022,-0.2,742.6,756.7,0.0,85,"Ветер, дующий с западо-юго-запада",1,,,100%.,Состояние неба в общем не изменилось. ,Снег и/или другие виды твердых осадков,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",100%.,1000-1500,,,20.0,-2.4,,,,,,,1.8,21.75,6.88,5.64,8.47,2.409,528
11.02.2022,0.5,742.1,756.1,0.2,77,"Ветер, дующий с западо-юго-запада",1,,,100%., ,,,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",100%.,600-1000,,,20.0,-3.1,,,,,,,2.75,15.43,8.88,7.57,10.35,2.031,426
12.02.2022,0.5,744.0,758.0,0.7,69,"Ветер, дующий с западо-юго-запада",1,,,100%., ,,,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",100%.,1500-2000,,,20.0,-4.6,,,,,,,2.08,11.9,5.72,4.78,6.72,1.516,487
13.02.2022,-2.4,749.6,763.9,-0.3,63,"Ветер, дующий с западо-юго-запада",1,,,100%., ,,,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",100%.,600-1000,,,20.0,-8.6,,,,,,,1.65,16.05,7.28,5.95,8.93,2.141,551
14.02.2022,-1.2,750.0,764.2,-1.1,55,"Ветер, дующий с западо-юго-запада",1,,,"90  или более, но не 100%", ,,,,,"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.",60%.,"2500 или более, или облаков нет.","Высококучевые просвечивающие, расположенные на одном уровне.","Перистые плотные в виде клочьев или скрученных склонов, количество которых обычно не увеличивается, иногда могут казаться остатками верхней части кучево-дождевых; или перистые башенкообразные, или перистые хлопьевидные.",20.0,-9.3,,,,,,,4.43,27.6,12.68,8.84,14.48,3.505,565
15.02.2022,-1.2,748.5,762.7,0.4,67,"Ветер, дующий с запада",1,,,40%., ,,,,,"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.",Облаков нет.,"2500 или более, или облаков нет.","Высококучевых, высокослоистых или слоисто-дождевых облаков нет.","Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.",20.0,-6.7,,,,,,,6.75,27.45,15.1,12.88,16.98,3.225,572
16.02.2022,-1.2,751.5,765.7,0.1,54,"Ветер, дующий с юго-запада",1,,,Облаков нет., ,,,,,,,,,,20.0,-9.5,,,,,,,6.85,33.2,19.64,15.47,23.39,5.343,565
17.02.2022,-0.4,744.4,758.4,-1.6,76,"Ветер, дующий с юга",2,,,100%., ,,,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",100%.,300-600,,,15.0,-4.2,,,,,,,10.23,44.85,20.9,17.45,27.44,6.543,540
18.02.2022,2.4,726.3,739.9,-1.7,91,"Ветер, дующий с юго-юго-востока",3,,12.0,100%.,Дождь незамерзающий непрерывный слабый в срок наблюдения. ,Дождь.,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.",100%.,300-600,Высокослоистые непросвечивающие или слоисто-дождевые.,,6.0,1.0,,,,,,,1.9,26.05,7.38,6.07,11.27,3.963,538
19.02.2022,0.5,736.3,750.1,1.1,80,"Ветер, дующий с юго-запада",1,,,Облаков нет., ,,,,,,,,,,20.0,-2.6,,,,,,,2.85,39.35,7.72,6.78,8.98,2.32,527
20.02.2022,2.6,730.0,743.6,-0.6,83,"Ветер, дующий с юга",1,,,100%.,Состояние неба в общем не изменилось. ,Ливень (ливни).,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",100%.,300-600,,,20.0,0.0,,,,,,,2.0,11.5,5.4,4.57,6.22,1.414,539
21.02.2022,1.3,737.5,751.4,-0.7,72,"Ветер, дующий с юго-запада",2,,,100%.,Ливневый снег или ливневый дождь и снег. ,Ливень (ливни).,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.",100%.,1000-1500,,,20.0,-3.3,,,,,,,3.03,24.35,9.77,8.32,11.49,3.021,433
22.02.2022,1.2,733.5,747.2,-1.2,94,"Ветер, дующий с юго-юго-востока",1,,,100%.,Снег непрерывный слабый в срок наблюдения. ,Дождь со снегом или другими видами твердых осадков,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.",100%.,200-300,Высокослоистые непросвечивающие или слоисто-дождевые.,,6.0,0.3,,,,,,,4.2,31.83,7.47,6.55,8.63,2.602,516
23.02.2022,2.5,734.9,748.6,1.2,77,"Ветер, дующий с западо-юго-запада",2,,,100%.,Состояние неба в общем не изменилось. ,Ливень (ливни).,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",100%.,600-1000,,,20.0,-1.2,,,,,,,2.83,12.23,5.9,5.24,6.62,1.294,389
24.02.2022,-0.5,748.3,762.4,1.8,80,"Ветер, дующий с северо-запада",1,,,100%., ,,,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",100%.,600-1000,,,13.0,-3.6,,,,,,,4.59,21.77,8.5,7.21,9.75,2.168,432
25.02.2022,-2.5,753.4,767.7,0.1,75,"Штиль, безветрие",0,,,Облаков нет., ,,,,,,,,,,20.0,-6.4,,,,,,,3.5,66.25,12.63,10.25,15.35,4.361,552
26.02.2022,-0.9,748.9,763.1,-0.3,72,"Ветер, дующий с юга",1,,,100%., ,,,,,"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.",100%.,"2500 или более, или облаков нет.","Высококучевые просвечивающие, полосами, либо один или несколько слоев высококучевых просвечивающих, распространяющихся по небу; эти высококучевые в целом уплотняются.",,20.0,-5.4,,,,,,,4.47,33.1,12.23,9.19,15.32,4.138,567
27.02.2022,2.0,755.7,769.8,1.4,66,"Ветер, дующий с севера",2,,,100%., ,,,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",100%.,1000-1500,,,20.0,-3.8,,,,,,,2.42,30.45,8.05,6.28,10.33,3.398,569
28.02.2022,-3.8,762.7,777.3,-0.3,75,"Ветер, дующий с севера",2,,,Облаков нет., ,,,,,,,,,,20.0,-7.6,,,,,,,6.2,91.35,14.8,11.39,23.37,13.926,560
01.03.2022,-5.7,761.8,776.5,-0.2,81,"Штиль, безветрие",0,,,Облаков нет., ,,,,,,,,,,20.0,-8.5,,,,,,,8.68,125.25,23.92,17.77,32.78,13.37,574
02.03.2022,-3.9,758.6,773.1,-0.4,67,"Штиль, безветрие",0,,,Облаков нет., ,,,,,,,,,,20.0,-9.2,,,,,,,9.65,115.15,21.8,17.17,28.4,11.14,539
03.03.2022,-2.4,749.2,763.5,-1.0,67,"Штиль, безветрие",0,,,60%., ,,,,,"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.",Облаков нет.,"2500 или более, или облаков нет.","Высококучевых, высокослоистых или слоисто-дождевых облаков нет.","Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.",20.0,-7.7,,,,,,,7.4,75.03,18.17,14.64,31.14,13.046,545
04.03.2022,-3.8,744.5,758.8,0.2,76,"Штиль, безветрие",0,,,Облаков нет., ,,,,,,,,,,20.0,-7.5,,,,,,,3.35,43.28,11.49,8.1,15.6,5.032,538
05.03.2022,-0.2,746.6,760.7,0.3,65,"Ветер, дующий с севера",2,,10.0,100%., ,,,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",100%.,1000-1500,,,20.0,-6.1,,,,,,,3.08,20.77,8.35,7.04,9.82,2.522,540
06.03.2022,-2.7,749.6,763.9,-0.2,67,"Ветер, дующий с севера",1,,,100%., ,,,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",100%.,600-1000,,,20.0,-8.1,,,,,,,4.32,101.8,9.25,7.52,10.99,4.838,516
07.03.2022,-1.4,742.9,757.0,-0.2,59,"Ветер, дующий с запада",1,,,"90  или более, но не 100%", ,,,,,"Слоисто-кучевые, образовавшиеся не из кучевых.","90  или более, но не 100%",1000-1500,"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.","Перистых, перисто-кучевых или перисто-слоистых нет.",20.0,-8.4,,,,,,,3.3,23.65,8.77,6.5,11.23,3.905,551
08.03.2022,-1.5,744.2,758.3,0.6,90,"Штиль, безветрие",0,,,100%.,Ливневый снег или ливневый дождь и снег. ,Ливень (ливни).,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.",20–30%.,600-1000,"Высококучевые просвечивающие, полосами, либо один или несколько слоев высококучевых просвечивающих, распространяющихся по небу; эти высококучевые в целом уплотняются.",,17.0,-2.9,,,,,,,5.18,32.0,9.99,8.9,11.45,2.893,556
09.03.2022,-7.1,752.6,767.2,0.4,55,"Ветер, дующий с северо-востока",1,,,"90  или более, но не 100%", ,,,,,"Слоисто-кучевые, образовавшиеся не из кучевых.","90  или более, но не 100%",1000-1500,"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.","Перистых, перисто-кучевых или перисто-слоистых нет.",20.0,-14.8,,,,,,,2.85,66.9,10.48,8.74,12.76,4.466,561
10.03.2022,-10.4,760.6,775.5,1.2,51,"Ветер, дующий с северо-северо-востока",2,,,Облаков нет., ,,,,,,,,,,20.0,-18.8,,,,,,,3.45,43.65,10.74,8.38,14.25,4.576,562
11.03.2022,-8.2,763.3,778.1,0.0,56,"Штиль, безветрие",0,,,Облаков нет., ,,,,,,,,,,20.0,-15.6,,,,,,,5.82,1035.2,11.73,9.59,14.46,44.016,549
12.03.2022,-4.0,754.5,768.9,-1.2,43,"Штиль, безветрие",0,,,20–30%., ,,,,,"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.",Облаков нет.,"2500 или более, или облаков нет.","Высококучевых, высокослоистых или слоисто-дождевых облаков нет.","Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.",20.0,-14.9,,,,,,,6.78,36.72,12.95,10.85,15.67,3.868,549
13.03.2022,-2.1,756.3,770.7,0.6,80,"Ветер, дующий с севера",2,,,100%.,Состояние неба в общем не изменилось. ,Снег и/или другие виды твердых осадков,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.",100%.,300-600,,,18.0,-5.2,,,,,,,4.38,20.35,10.4,8.86,11.75,2.327,553
14.03.2022,1.4,754.4,768.6,-0.2,85,"Ветер, дующий с западо-северо-запада",1,,,100%.,Снег неливневый. ,Дождь со снегом или другими видами твердых осадков,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.",100%.,300-600,,,20.0,-0.9,,,,,,,4.0,26.85,9.73,7.54,13.41,4.358,561
15.03.2022,-1.3,758.2,772.6,1.4,61,"Ветер, дующий с северо-северо-востока",1,,,"90  или более, но не 100%", ,,,,,"Слоисто-кучевые, образовавшиеся не из кучевых.","90  или более, но не 100%",1000-1500,"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.","Перистых, перисто-кучевых или перисто-слоистых нет.",20.0,-8.0,,,,,,,3.33,39.03,8.77,6.97,10.87,4.136,564
16.03.2022,-3.9,762.7,777.3,0.6,60,"Штиль, безветрие",0,,,Облаков нет., ,,,,,,,,,,20.0,-10.6,,,,,,,7.3,44.53,15.02,13.02,18.35,4.937,549
17.03.2022,-4.6,765.7,780.4,0.3,54,"Ветер, дующий с северо-востока",1,,,Облаков нет., ,,,,,,,,,,20.0,-12.6,,,,,,,6.65,48.33,17.8,13.17,24.39,7.955,556
18.03.2022,-6.2,768.7,783.5,0.3,58,"Штиль, безветрие",0,,,Облаков нет., ,,,,,,,,,,20.0,-13.3,,,,,,,7.03,78.56,17.14,13.37,22.83,8.627,540
19.03.2022,1.4,766.9,781.3,0.0,48,"Ветер, дующий с северо-северо-запада",1,,,Облаков нет., ,,,,,,,,,,20.0,-8.6,,,,,,,6.9,64.53,17.88,13.82,22.13,8.039,570
20.03.2022,-0.2,767.3,781.8,-0.2,53,"Ветер, дующий с запада",1,,,Облаков нет., ,,,,,,,,,,20.0,-8.8,,,,,,,6.28,28.67,13.3,10.82,16.89,4.253,558
21.03.2022,5.4,761.9,776.0,0.3,61,"Ветер, дующий с северо-запада",2,,,Облаков нет., ,,,,,,,,,,20.0,-1.5,,,,,,,8.23,136.97,15.37,12.82,21.33,11.607,538
22.03.2022,1.4,762.1,776.5,0.3,72,"Штиль, безветрие",0,,,Облаков нет., ,,,,,,,,,,20.0,-3.1,,,,,,,5.7,45.92,13.18,10.32,16.6,5.949,569
23.03.2022,5.6,758.7,772.7,-0.1,42,"Ветер, дующий с северо-запада",1,,,Облаков нет., ,,,,,,,,,,20.0,-6.5,,,,,,,7.7,84.15,23.44,14.23,53.4,21.693,556
24.03.2022,-0.3,751.8,766.0,-1.0,67,"Штиль, безветрие",0,,,Облаков нет., ,,,,,,,,,,20.0,-5.8,,,,,,,11.93,146.63,42.04,27.02,55.08,20.488,546
25.03.2022,0.9,750.4,764.5,0.6,58,"Штиль, безветрие",0,,,Облаков нет., ,,,,,,,,,,15.0,-6.5,,,,,,,11.5,58.83,21.25,17.48,31.4,9.291,558
26.03.2022,6.7,745.1,758.8,-2.5,61,"Ветер, дующий с юго-запада",1,,,"90  или более, но не 100%", ,,,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",60%.,600-1000,"Высококучевые просвечивающие, расположенные на одном уровне.","Перистых, перисто-кучевых или перисто-слоистых нет.",20.0,-0.3,,,,,,,1.55,27.3,7.58,4.05,15.67,6.49,552
27.03.2022,-0.7,730.9,744.7,0.3,77,"Ветер, дующий с северо-запада",3,,12.0,100%., ,,,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",100%.,600-1000,,,13.0,-4.2,,,,,,,0.88,12.65,3.38,2.6,4.59,1.761,548
28.03.2022,-4.8,745.6,759.9,1.0,44,"Ветер, дующий с северо-запада",3,,,Облаков нет., ,,,,,,,,,,20.0,-15.4,,,,,,,0.8,61.13,6.0,4.34,9.19,5.997,567
29.03.2022,0.8,729.1,742.9,0.1,91,"Ветер, дующий с запада",1,,,100%.,Снег неливневый. ,Дождь со снегом или другими видами твердых осадков,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",100%.,300-600,,,20.0,-0.5,,,,,,,2.47,17.13,7.93,5.94,10.01,2.883,557
30.03.2022,-2.9,736.8,750.8,0.8,77,"Ветер, дующий с северо-северо-запада",1,,,70 – 80%., ,,,,,"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.",20–30%.,2000-2500,"Клочья (часто чечевицеобразные) высококучевых просвечивающих, непрерывно изменяющихся; расположены на одном или более уровнях.","Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.",20.0,-6.5,,,,,,,2.95,33.78,9.43,7.28,12.27,5.515,555
31.03.2022,-1.9,743.3,757.5,0.2,49,"Ветер, дующий с юго-востока",1,,,"90  или более, но не 100%", ,,,,,"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.","90  или более, но не 100%",2000-2500,"Высококучевые просвечивающие, расположенные на одном уровне.","Перистых, перисто-кучевых или перисто-слоистых нет.",20.0,-11.4,,,,,,,4.34,70.47,17.89,13.4,25.3,9.757,570
01.04.2022,-0.4,744.5,758.6,0.1,92,"Ветер, дующий с востоко-северо-востока",1,,,100%.,Снег непрерывный слабый в срок наблюдения. ,Снег и/или другие виды твердых осадков,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.",100%.,200-300,Высокослоистые непросвечивающие или слоисто-дождевые.,,6.0,-1.5,,,,,,,4.75,27.48,9.88,8.15,12.38,3.113,546
02.04.2022,1.1,743.1,757.0,-1.2,67,"Ветер, дующий с северо-востока",2,,,100%., ,,,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",100%.,600-1000,,,20.0,-4.4,,,,,,,4.13,18.42,8.99,7.97,10.26,1.925,496
03.04.2022,-0.9,732.1,745.9,-2.1,96,"Ветер, дующий с северо-северо-востока",3,,,100%.,Снег непрерывный слабый в срок наблюдения. ,Снег и/или другие виды твердых осадков,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.",100%.,300-600,Высокослоистые непросвечивающие или слоисто-дождевые.,,12.0,-1.4,,,,,,,3.95,27.45,8.18,7.28,10.25,3.679,570
04.04.2022,-1.2,738.2,751.7,0.9,41,"Ветер, дующий с севера",1,,,70 – 80%., ,,,,,"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.",Облаков нет.,"2500 или более, или облаков нет.","Высококучевых, высокослоистых или слоисто-дождевых облаков нет.","Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.",20.0,-12.8,,,,,,,4.03,51.6,8.65,7.18,12.57,6.215,566
05.04.2022,0.8,739.7,753.6,-0.2,58,"Штиль, безветрие",0,,,100%., ,,,,,"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.",100%.,2000-2500,"Высококучевые просвечивающие, полосами, либо один или несколько слоев высококучевых просвечивающих, распространяющихся по небу; эти высококучевые в целом уплотняются.",,20.0,-6.6,,,,,,,5.13,24.5,9.43,7.88,13.25,4.093,559
06.04.2022,1.6,732.7,746.5,-2.3,87,"Ветер, дующий с юго-юго-востока",2,,,100%.,Снег неливневый. ,Дождь со снегом или другими видами твердых осадков,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.",100%.,300-600,Высокослоистые непросвечивающие или слоисто-дождевые.,,11.0,-0.3,,,,,,,1.65,15.3,5.53,4.09,7.32,2.87,562
07.04.2022,-2.9,740.5,754.6,1.5,92,"Штиль, безветрие",0,,,Облаков нет., ,,,,,,,,,,20.0,-4.0,,,,,,,5.35,36.63,13.88,9.48,18.39,5.906,569
08.04.2022,5.3,737.0,750.6,0.4,92,"Штиль, безветрие",0,,,100%., ,,,,,"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.",100%.,"2500 или более, или облаков нет.","Высококучевые просвечивающие, полосами, либо один или несколько слоев высококучевых просвечивающих, распространяющихся по небу; эти высококучевые в целом уплотняются.",,15.0,4.1,,,,,,,7.88,26.8,12.05,10.64,13.93,2.588,576
09.04.2022,9.8,733.3,746.6,-0.3,63,"Ветер, дующий с юга",1,,,"90  или более, но не 100%",Ливневый(ые) дождь(и). ,Облака покрывали более половины неба в течение всего соответствующего периода.,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Слоисто-кучевые, образовавшиеся из кучевых.",50%.,600-1000,"Высококучевые просвечивающие, расположенные на одном уровне.","Перистых, перисто-кучевых или перисто-слоистых нет.",20.0,3.0,,,,,,,6.13,23.52,9.35,8.32,10.77,2.253,550
10.04.2022,8.2,739.6,753.1,-0.7,77,"Ветер, дующий с юго-востока",1,,,100%.,Состояние неба в общем не изменилось. ,Ливень (ливни).,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",100%.,600-1000,,,20.0,4.4,,,,,,,3.9,100.25,14.55,10.13,20.13,10.785,551
