date,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss,min,max,median,q1,q3,stdev,count
26.10.2021,1.9,755.4,769.6,-0.7,71,"Ветер, дующий с западо-юго-запада",1,,,Облаков нет., ,,,,,,,,,,20.0,-2.9,,,,,,,3.63,22.73,10.6,8.63,12.93,3.405,546
27.10.2021,5.2,749.8,763.6,-0.2,56,"Ветер, дующий с западо-юго-запада",1,,,60%., ,,,,,"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.",Облаков нет.,"2500 или более, или облаков нет.","Высококучевых, высокослоистых или слоисто-дождевых облаков нет.","Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.",20.0,-2.9,,,,,,,6.68,39.78,15.22,12.65,17.7,4.139,542
28.10.2021,6.1,746.8,760.5,0.0,85,"Ветер, дующий с западо-юго-запада",1,,,100%., ,,,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",100%.,600-1000,,,20.0,3.7,,,,,,,0.77,40.83,7.42,2.54,14.23,8.431,532
29.10.2021,7.0,753.1,766.9,1.8,80,"Штиль, безветрие",0,,,100%., ,,,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",100%.,600-1000,,,20.0,3.7,,,,,,,2.7,27.27,8.77,6.87,11.69,4.571,557
30.10.2021,9.9,754.6,768.3,0.5,83,"Ветер, дующий с западо-юго-запада",1,,,100%., ,,,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",100%.,300-600,,,20.0,7.1,,,,,,,4.43,42.5,15.4,8.94,25.47,8.891,561
31.10.2021,7.9,755.8,769.6,0.2,85,"Ветер, дующий с запада",1,,,Облаков нет., ,,,,,,,,,,18.0,5.5,,,,,,,11.02,65.43,29.7,21.64,41.51,11.606,545
01.11.2021,6.6,753.1,767.0,0.0,84,"Ветер, дующий с западо-юго-запада",1,,,Облаков нет.,Дымка. ,Облака покрывали половину неба или менее в течение всего соответствующего периода.,Облака покрывали половину неба или менее в течение всего соответствующего периода.,,,,,,,,14.0,4.0,,,,,,,24.05,144.02,43.73,35.22,53.17,16.462,522
02.11.2021,2.8,753.4,767.4,0.6,100,"Штиль, безветрие",0,,,Небо не видно из-за тумана и/или других метеорологических явлений.,"Туман или ледяной туман, неба не видно, без заметного изменения интенсивности в течение последнего часа. ",Туман или ледяной туман или сильная мгла.,Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.,,,,,,,,менее 0.1,2.8,,,,,,,28.37,194.38,82.95,50.73,106.18,31.099,501
03.11.2021,2.2,752.9,766.9,0.0,97,"Ветер, дующий с востоко-юго-востока",1,,,100%.,Дымка. ,Облака покрывали более половины неба в течение всего соответствующего периода.,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.",100%.,50-100,,,2.7,1.8,,,,,,,12.98,278.92,44.17,28.55,50.8,16.308,511
04.11.2021,7.7,750.1,763.8,-0.2,94,"Ветер, дующий с юго-востока",2,,,100%.,Дымка. ,Облака покрывали более половины неба в течение всего соответствующего периода.,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.",100%.,100-200,,,4.8,6.8,,,,,,,5.88,41.25,18.75,13.56,26.38,8.507,552
05.11.2021,5.9,754.3,768.2,-0.4,94,"Штиль, безветрие",0,,,70 – 80%.,Дымка. ,Облака покрывали более половины неба в течение всего соответствующего периода.,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.",70 – 80%.,"2500 или более, или облаков нет.","Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.","Перистых, перисто-кучевых или перисто-слоистых нет.",8.0,5.0,,,,,,,5.78,68.34,36.75,15.82,44.71,16.382,565
06.11.2021,12.4,745.7,759.1,-0.3,86,"Ветер, дующий с юго-юго-запада",1,,,"90  или более, но не 100%",Дымка. ,Облака покрывали более половины неба в течение всего соответствующего периода.,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Слоисто-кучевые, образовавшиеся не из кучевых.","90  или более, но не 100%",300-600,"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.","Перистых, перисто-кучевых или перисто-слоистых нет.",20.0,10.1,,,,,,,0.7,78.06,4.82,3.58,7.05,4.599,543
01.02.2022,-1.5,729.8,743.6,-0.2,95,"Штиль, безветрие",0,,,100%.,Снег непрерывный слабый в срок наблюдения. ,Снег и/или другие виды твердых осадков,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.",100%.,200-300,Высокослоистые непросвечивающие или слоисто-дождевые.,,4.3,-2.2,,,,,,,1.9,55.7,7.27,4.75,19.43,11.777,360
02.02.2022,-2.3,735.9,749.8,0.9,80,"Ветер, дующий с западо-юго-запада",1,,,100%., ,,,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",100%.,600-1000,,,20.0,-5.3,,,,,,,2.83,26.37,9.13,6.4,12.43,4.145,523
03.02.2022,-4.3,742.7,757.0,0.5,84,"Штиль, безветрие",0,,,100%., ,,,,,"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.",100%.,"2500 или более, или облаков нет.","Высококучевые просвечивающие, полосами, либо один или несколько слоев высококучевых просвечивающих, распространяющихся по небу; эти высококучевые в целом уплотняются.",,20.0,-6.7,,,,,,,15.23,68.77,33.19,25.1,41.44,11.929,512
04.02.2022,-4.7,745.2,759.5,0.1,90,"Ветер, дующий с востоко-юго-востока",1,,,100%.,Снег непрерывный умеренный в срок наблюдения. ,Снег и/или другие виды твердых осадков,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.",100%.,1500-2000,Высокослоистые непросвечивающие или слоисто-дождевые.,,2.1,-6.1,,,,,,,15.03,69.59,37.7,30.7,47.3,10.938,525
05.02.2022,-8.5,747.7,762.3,-0.1,94,"Штиль, безветрие",0,,,100%.,Дымка. ,Облака покрывали более половины неба в течение всего соответствующего периода.,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.",100%.,100-200,,,4.6,-9.3,,,,,,,8.5,51.53,27.73,20.7,37.35,9.401,545
06.02.2022,-9.5,741.5,756.1,-1.4,84,"Ветер, дующий с юго-востока",1,,,Облаков нет., ,,,,,,,,,,11.0,-11.7,,,,,,,13.73,55.27,34.61,25.43,41.1,9.145,542
07.02.2022,-5.4,739.0,753.2,-0.3,89,"Ветер, дующий с юго-востока",1,,,100%.,Снег непрерывный умеренный в срок наблюдения. ,Снег и/или другие виды твердых осадков,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.",100%.,200-300,Высокослоистые непросвечивающие или слоисто-дождевые.,,2.8,-6.9,,,,,,,9.48,53.57,21.43,17.97,28.53,8.546,550
08.02.2022,-0.2,737.4,751.3,0.2,95,"Штиль, безветрие",0,,,100%.,Снег непрерывный умеренный в срок наблюдения. ,Снег и/или другие виды твердых осадков,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.",100%.,200-300,Высокослоистые непросвечивающие или слоисто-дождевые.,,1.9,-0.9,,,,,,,0.7,52.72,7.63,4.4,21.13,12.52,541
09.02.2022,-0.9,740.8,754.9,0.0,83,"Ветер, дующий с западо-юго-запада",1,,,100%.,Состояние неба в общем не изменилось. ,Снег и/или другие виды твердых осадков,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",100%.,600-1000,,,20.0,-3.5,,,,,,,0.7,16.1,5.81,3.86,7.89,2.884,520
10.02.2022,-0.2,742.6,756.7,0.0,85,"Ветер, дующий с западо-юго-запада",1,,,100%.,Состояние неба в общем не изменилось. ,Снег и/или другие виды твердых осадков,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",100%.,1000-1500,,,20.0,-2.4,,,,,,,1.37,22.77,4.33,3.08,6.87,3.304,526
11.02.2022,0.5,742.1,756.1,0.2,77,"Ветер, дующий с западо-юго-запада",1,,,100%., ,,,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",100%.,600-1000,,,20.0,-3.1,,,,,,,1.93,33.25,6.57,5.09,8.38,2.682,537
12.02.2022,0.5,744.0,758.0,0.7,69,"Ветер, дующий с западо-юго-запада",1,,,100%., ,,,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",100%.,1500-2000,,,20.0,-4.6,,,,,,,1.03,13.23,3.3,2.35,4.83,1.914,551
13.02.2022,-2.4,749.6,763.9,-0.3,63,"Ветер, дующий с западо-юго-запада",1,,,100%., ,,,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",100%.,600-1000,,,20.0,-8.6,,,,,,,1.3,15.3,5.29,3.76,6.84,2.35,564
14.02.2022,-1.2,750.0,764.2,-1.1,55,"Ветер, дующий с западо-юго-запада",1,,,"90  или более, но не 100%", ,,,,,"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.",60%.,"2500 или более, или облаков нет.","Высококучевые просвечивающие, расположенные на одном уровне.","Перистые плотные в виде клочьев или скрученных склонов, количество которых обычно не увеличивается, иногда могут казаться остатками верхней части кучево-дождевых; или перистые башенкообразные, или перистые хлопьевидные.",20.0,-9.3,,,,,,,2.57,59.8,10.46,5.97,13.4,4.966,566
15.02.2022,-1.2,748.5,762.7,0.4,67,"Ветер, дующий с запада",1,,,40%., ,,,,,"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.",Облаков нет.,"2500 или более, или облаков нет.","Высококучевых, высокослоистых или слоисто-дождевых облаков нет.","Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.",20.0,-6.7,,,,,,,6.8,62.58,14.33,12.1,16.73,4.999,571
16.02.2022,-1.2,751.5,765.7,0.1,54,"Ветер, дующий с юго-запада",1,,,Облаков нет., ,,,,,,,,,,20.0,-9.5,,,,,,,7.7,151.9,21.05,16.22,24.23,8.841,561
17.02.2022,-0.4,744.4,758.4,-1.6,76,"Ветер, дующий с юга",2,,,100%., ,,,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",100%.,300-600,,,15.0,-4.2,,,,,,,10.6,50.9,24.85,18.45,33.83,8.917,565
18.02.2022,2.4,726.3,739.9,-1.7,91,"Ветер, дующий с юго-юго-востока",3,,12.0,100%.,Дождь незамерзающий непрерывный слабый в срок наблюдения. ,Дождь.,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.",100%.,300-600,Высокослоистые непросвечивающие или слоисто-дождевые.,,6.0,1.0,,,,,,,1.25,23.35,5.27,3.67,11.96,5.108,557
19.02.2022,0.5,736.3,750.1,1.1,80,"Ветер, дующий с юго-запада",1,,,Облаков нет., ,,,,,,,,,,20.0,-2.6,,,,,,,2.29,34.72,6.2,4.76,8.52,4.011,555
20.02.2022,2.6,730.0,743.6,-0.6,83,"Ветер, дующий с юга",1,,,100%.,Состояние неба в общем не изменилось. ,Ливень (ливни).,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",100%.,300-600,,,20.0,0.0,,,,,,,0.85,12.85,2.52,1.8,3.65,1.623,562
21.02.2022,1.3,737.5,751.4,-0.7,72,"Ветер, дующий с юго-запада",2,,,100%.,Ливневый снег или ливневый дождь и снег. ,Ливень (ливни).,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.",100%.,1000-1500,,,20.0,-3.3,,,,,,,2.43,26.67,9.02,6.7,14.27,5.001,558
22.02.2022,1.2,733.5,747.2,-1.2,94,"Ветер, дующий с юго-юго-востока",1,,,100%.,Снег непрерывный слабый в срок наблюдения. ,Дождь со снегом или другими видами твердых осадков,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.",100%.,200-300,Высокослоистые непросвечивающие или слоисто-дождевые.,,6.0,0.3,,,,,,,1.48,85.53,5.03,3.65,7.29,6.625,576
23.02.2022,2.5,734.9,748.6,1.2,77,"Ветер, дующий с западо-юго-запада",2,,,100%.,Состояние неба в общем не изменилось. ,Ливень (ливни).,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",100%.,600-1000,,,20.0,-1.2,,,,,,,0.93,10.07,2.29,1.63,3.25,1.483,562
24.02.2022,-0.5,748.3,762.4,1.8,80,"Ветер, дующий с северо-запада",1,,,100%., ,,,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",100%.,600-1000,,,13.0,-3.6,,,,,,,1.93,28.77,6.02,3.83,9.78,4.575,564
25.02.2022,-2.5,753.4,767.7,0.1,75,"Штиль, безветрие",0,,,Облаков нет., ,,,,,,,,,,20.0,-6.4,,,,,,,4.13,34.97,12.89,9.77,16.43,4.748,558
