date,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss,min,max,median,q1,q3,stdev,count
28.09.2020,10.6,755.8,770.2,0.3,60,"Штиль, безветрие",0,,,70 – 80%., ,,,,,"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.",70 – 80%.,"2500 или более, или облаков нет.","Высококучевые просвечивающие, расположенные на одном уровне.","Перистых, перисто-кучевых или перисто-слоистых нет.",,3.0,,,,,,,2.22,43.33,4.22,3.2,4.93,2.778,269
29.09.2020,10.0,755.8,770.3,-0.2,83,"Штиль, безветрие",0,,,"90  или более, но не 100%", ,,,,,"Слоисто-кучевые, образовавшиеся не из кучевых.","90  или более, но не 100%",600-1000,"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.","Перистых, перисто-кучевых или перисто-слоистых нет.",,7.2,,,,,,,2.08,54.9,3.92,3.47,4.59,3.367,260
30.09.2020,8.7,754.2,768.7,-0.4,72,"Штиль, безветрие",0,,,20–30%., ,,,,,"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.",20–30%.,"2500 или более, или облаков нет.","Высококучевые просвечивающие, расположенные на одном уровне.","Перистых, перисто-кучевых или перисто-слоистых нет.",,3.8,,,,,,,1.85,68.3,3.47,3.0,4.12,3.506,388
01.10.2020,7.8,754.9,769.5,0.3,84,"Штиль, безветрие",0,,,Облаков нет., ,,,,,,,,,,,5.3,,,,,,,1.85,12.15,3.92,3.35,4.8,1.227,301
02.10.2020,7.2,756.4,771.0,0.6,89,"Штиль, безветрие",0,,,Облаков нет.,Дымка. ,Облака покрывали половину неба или менее в течение всего соответствующего периода.,Облака покрывали половину неба или менее в течение всего соответствующего периода.,,,,,,,,,5.5,,,,,,,2.9,50.83,5.93,4.75,6.82,3.454,248
03.10.2020,8.7,757.8,772.3,0.2,90,"Штиль, безветрие",0,,,100%.,Дымка. ,Облака покрывали более половины неба в течение всего соответствующего периода.,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.",Облаков нет.,"2500 или более, или облаков нет.","Высококучевых, высокослоистых или слоисто-дождевых облаков нет.","Перистые когтевидные или нитевидные или первые и вторые, распространяющиеся по небу и в целом обычно уплотняющиеся.",,7.1,,,,,,,5.37,13.6,8.55,6.93,9.6,1.629,241
04.10.2020,8.1,758.7,773.3,0.4,93,"Штиль, безветрие",0,,,100%.,Дымка. ,Облака покрывали более половины неба в течение всего соответствующего периода.,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.",Облаков нет.,"2500 или более, или облаков нет.","Высококучевых, высокослоистых или слоисто-дождевых облаков нет.","Перистые плотные в виде клочьев или скрученных склонов, количество которых обычно не увеличивается, иногда могут казаться остатками верхней части кучево-дождевых; или перистые башенкообразные, или перистые хлопьевидные.",,7.1,,,,,,,2.35,17.32,6.55,3.85,10.85,3.414,319
05.10.2020,12.9,758.9,773.3,0.1,64,"Штиль, безветрие",0,,,100%., ,,,,,"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.",Облаков нет.,"2500 или более, или облаков нет.","Высококучевых, высокослоистых или слоисто-дождевых облаков нет.","Перистые (часто в виде полос) и перисто-слоистые, распространяющиеся по небу и в целом обычно уплотняющиеся, но сплошная пелена поднимается над горизонтом менее чем на 45°.",,6.1,,,,,,,3.12,12.27,6.07,5.03,8.88,2.191,322
06.10.2020,12.5,756.3,770.7,-0.7,63,"Штиль, безветрие",0,,,60%., ,,,,,"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.",Облаков нет.,"2500 или более, или облаков нет.","Высококучевых, высокослоистых или слоисто-дождевых облаков нет.","Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.",,5.6,,,,,,,2.87,10.75,4.95,4.03,7.57,1.885,336
07.10.2020,15.8,752.6,766.7,-0.2,35,"Ветер, дующий с юго-юго-востока",1,,,"90  или более, но не 100%", ,,,,,"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.",50%.,"2500 или более, или облаков нет.","Высококучевые просвечивающие, расположенные на одном уровне.","Перистые когтевидные или нитевидные или первые и вторые, распространяющиеся по небу и в целом обычно уплотняющиеся.",,0.1,,,,,,,2.85,12.73,4.75,4.18,5.22,0.933,327
08.10.2020,15.7,752.6,766.8,0.3,39,"Штиль, безветрие",0,,,"90  или более, но не 100%", ,,,,,"Слоисто-кучевые, образовавшиеся не из кучевых.","90  или более, но не 100%",600-1000,"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.","Перистых, перисто-кучевых или перисто-слоистых нет.",,1.8,,,,,,,2.42,7.9,4.5,3.9,5.43,1.042,316
09.10.2020,13.5,754.3,768.5,0.3,42,"Ветер, дующий с юго-юго-востока",1,,,70 – 80%., ,,,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",70 – 80%.,1000-1500,"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.","Перистых, перисто-кучевых или перисто-слоистых нет.",,0.6,,,,,,,2.78,14.7,5.12,3.97,6.34,1.59,324
10.10.2020,10.3,752.4,766.8,-1.0,97,"Штиль, безветрие",0,,,100%.,Дымка. ,Ливень (ливни).,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",100%.,1000-1500,,,,9.8,,,,,,,3.05,20.3,6.03,4.8,8.1,2.337,423
11.10.2020,8.2,753.1,767.7,-0.3,87,"Штиль, безветрие",0,,,60%.,Дымка. ,Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.,Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",60%.,600-1000,"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.","Перистых, перисто-кучевых или перисто-слоистых нет.",,6.1,,,,,,,4.12,13.62,7.68,6.87,8.43,1.224,431
12.10.2020,11.1,750.3,764.6,-0.4,68,"Штиль, безветрие",0,,,100%., ,,,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",100%.,600-1000,,,,5.4,,,,,,,6.7,27.42,11.5,9.13,12.81,2.518,341
13.10.2020,12.6,749.7,763.9,0.2,94,"Штиль, безветрие",0,,,100%.,Дымка. ,Облака покрывали более половины неба в течение всего соответствующего периода.,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.",100%.,300-600,,,,11.6,,,,,,,11.12,17.7,13.84,13.15,14.55,1.15,138
14.10.2020,8.8,749.1,763.5,-0.2,97,"Штиль, безветрие",0,,,Облаков нет.,Дымка. ,Облака покрывали половину неба или менее в течение всего соответствующего периода.,Облака покрывали половину неба или менее в течение всего соответствующего периода.,,,,,,,,,8.4,,,,,,,4.62,21.92,9.88,6.54,12.57,4.046,229
15.10.2020,12.4,747.1,761.3,-0.2,91,"Штиль, безветрие",0,,,100%.,Дымка. ,Ливень (ливни).,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",100%.,600-1000,,,,11.0,,,,,,,0.4,13.62,2.1,1.4,7.15,3.374,389
16.10.2020,11.3,743.7,757.9,-0.1,63,"Штиль, безветрие",0,,,"90  или более, но не 100%", ,,,,,"Слоисто-кучевые, образовавшиеся не из кучевых.","90  или более, но не 100%",1000-1500,"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.","Перистых, перисто-кучевых или перисто-слоистых нет.",,4.4,,,,,,,0.28,4.34,1.42,0.94,2.16,0.855,421
17.10.2020,3.6,749.5,764.2,1.3,80,"Штиль, безветрие",0,,,100%., ,,,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",100%.,600-1000,,,,0.5,,,,,,,1.48,16.57,3.05,2.2,5.32,2.083,418
18.10.2020,1.8,745.7,760.4,-3.0,91,"Ветер, дующий с востоко-юго-востока",1,,,100%.,Ливневый(ые) дождь(и) слабый(ые) в срок наблюдения или за последний час. ,Ливень (ливни).,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.",100%.,300-600,,,,0.4,,,,,,,0.22,14.25,1.58,0.7,2.25,1.894,429
19.10.2020,2.2,740.4,755.0,0.8,84,"Ветер, дующий с юга",1,,,100%., ,,,,,"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.",100%.,300-600,,,,-0.3,,,,,,,0.3,2.88,0.93,0.7,1.35,0.55,418
20.10.2020,2.8,743.0,757.6,-0.8,80,"Ветер, дующий с юга",1,,,60%., ,,,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",60%.,600-1000,"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.","Перистых, перисто-кучевых или перисто-слоистых нет.",,-0.3,,,,,,,0.22,4.18,0.8,0.63,1.0,0.373,443
21.10.2020,1.4,750.3,765.1,1.4,82,"Ветер, дующий с западо-северо-запада",1,,,"90  или более, но не 100%", ,,,,,"Слоисто-кучевые, образовавшиеся не из кучевых.","90  или более, но не 100%",600-1000,"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.","Перистых, перисто-кучевых или перисто-слоистых нет.",,-1.3,,,,,,,0.2,8.63,1.64,0.93,2.8,1.477,434
22.10.2020,2.6,749.8,764.6,-0.5,93,"Штиль, безветрие",0,,,100%.,Дождь незамерзающий непрерывный слабый в срок наблюдения. ,Дождь.,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.",100%.,300-600,,,,1.6,,,,,,,5.75,21.48,13.23,8.41,16.94,4.485,416
23.10.2020,7.4,740.4,754.7,-2.4,95,"Штиль, безветрие",0,,,100%.,Дождь незамерзающий непрерывный слабый в срок наблюдения. ,Дождь.,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.",100%.,300-600,Высокослоистые непросвечивающие или слоисто-дождевые.,,,6.6,,,,,,,0.4,12.48,3.13,1.45,4.88,2.562,404
24.10.2020,10.3,738.7,752.8,0.3,89,"Ветер, дующий с западо-северо-запада",1,,,70 – 80%.,Ливневый(ые) дождь(и). ,Ливень (ливни).,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",70 – 80%.,600-1000,"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.","Перистых, перисто-кучевых или перисто-слоистых нет.",,8.5,,,,,,,0.55,15.0,2.02,1.17,3.8,2.275,423
25.10.2020,8.2,742.6,756.8,0.0,94,"Штиль, безветрие",0,,,100%.,Дымка. ,Облака покрывали более половины неба в течение всего соответствующего периода.,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",100%.,600-1000,,,,7.3,,,,,,,0.4,9.1,1.8,1.2,2.49,1.538,469
26.10.2020,8.9,749.7,764.1,1.3,86,"Ветер, дующий с западо-северо-запада",1,,,100%.,Дымка. ,Облака покрывали более половины неба в течение всего соответствующего периода.,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",100%.,600-1000,,,,6.6,,,,,,,0.6,5.6,1.8,1.4,2.35,0.75,476
27.10.2020,5.7,755.5,770.2,0.6,87,"Штиль, безветрие",0,,,Облаков нет., ,,,,,,,,,,,3.7,,,,,,,1.75,9.38,3.85,2.88,6.7,2.135,448
28.10.2020,7.2,754.6,769.2,-0.2,84,"Ветер, дующий с юго-юго-востока",1,,,Облаков нет., ,,,,,,,,,,,4.6,,,,,,,2.1,9.55,5.05,4.2,6.7,1.547,463
29.10.2020,7.2,753.4,768.1,-0.1,79,"Штиль, безветрие",0,,,"90  или более, но не 100%",Дымка. ,Облака покрывали более половины неба в течение всего соответствующего периода.,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.","90  или более, но не 100%","2500 или более, или облаков нет.","Высококучевые просвечивающие, расположенные на одном уровне.","Перистых, перисто-кучевых или перисто-слоистых нет.",,3.7,,,,,,,3.72,12.77,6.63,5.45,8.15,2.005,466
30.10.2020,4.8,750.5,765.0,-0.7,81,"Ветер, дующий с юго-юго-востока",1,,,20–30%., ,,,,,"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.",20–30%.,"2500 или более, или облаков нет.","Высококучевые просвечивающие, расположенные на одном уровне.","Перистых, перисто-кучевых или перисто-слоистых нет.",,1.8,,,,,,,3.08,20.07,6.14,4.68,7.18,1.696,478
31.10.2020,5.7,748.4,763.0,0.2,84,"Штиль, безветрие",0,,,100%., ,,,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",100%.,1000-1500,,,,3.1,,,,,,,5.4,86.72,9.68,7.65,10.92,4.457,481
01.11.2020,6.9,753.7,768.4,0.4,84,"Ветер, дующий с северо-востока",1,,,100%., ,,,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",100%.,1000-1500,,,,4.3,,,,,,,1.02,14.3,2.95,2.38,4.38,1.689,484
02.11.2020,4.1,752.7,767.5,-0.4,96,"Ветер, дующий с востока",1,,,100%.,Дымка. ,Дождь.,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.",100%.,200-300,,,,3.5,,,,,,,2.7,19.67,7.13,5.89,9.61,2.994,441
03.11.2020,6.1,753.1,767.7,-0.1,94,"Ветер, дующий с востоко-юго-востока",1,,,100%.,Дождь (незамерзающий) неливневый. ,Дождь.,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.",100%.,200-300,,,,5.2,,,,,,,6.68,23.8,12.53,10.59,15.8,3.056,456
04.11.2020,8.7,755.6,770.2,0.2,87,"Штиль, безветрие",0,,,100%.,Дымка. ,Облака покрывали более половины неба в течение всего соответствующего периода.,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",100%.,300-600,,,,6.6,,,,,,,3.8,16.8,8.23,5.97,11.55,3.174,340
05.11.2020,8.3,754.6,769.1,-1.1,83,"Ветер, дующий с юго-запада",1,,,"90  или более, но не 100%", ,,,,,"Слоисто-кучевые, образовавшиеся не из кучевых.","90  или более, но не 100%",600-1000,"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.","Перистых, перисто-кучевых или перисто-слоистых нет.",,5.5,,,,,,,0.65,6.8,2.27,1.38,3.83,1.47,286
06.11.2020,6.5,745.0,759.4,-2.3,80,"Ветер, дующий с западо-юго-запада",2,,,100%., ,,,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",100%.,600-1000,,,,3.3,,,,,,,0.2,4.84,1.3,0.9,1.67,0.607,320
07.11.2020,5.4,744.8,759.4,0.6,75,"Ветер, дующий с западо-северо-запада",1,,11.0,60%., ,,,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",20–30%.,600-1000,"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.","Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.",,1.2,,,,,,,0.52,7.55,1.42,1.02,1.88,0.79,393
08.11.2020,5.9,747.7,762.2,-1.2,84,"Ветер, дующий с запада",1,,,"90  или более, но не 100%",Дымка. ,Облака покрывали более половины неба в течение всего соответствующего периода.,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Слоисто-кучевые, образовавшиеся не из кучевых.","90  или более, но не 100%",600-1000,"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.","Перистых, перисто-кучевых или перисто-слоистых нет.",,3.4,,,,,,,0.3,9.9,0.93,0.7,1.4,1.073,351
09.11.2020,2.6,750.0,764.8,1.8,81,"Ветер, дующий с северо-запада",2,,,Облаков нет., ,,,,,,,,,,,-0.4,,,,,,,0.47,3.6,1.02,0.85,1.3,0.373,274
10.11.2020,2.0,751.3,766.2,-0.3,89,"Ветер, дующий с запада",1,,10.0,100%.,Снег непрерывный слабый в срок наблюдения. ,Дождь со снегом или другими видами твердых осадков,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",40%.,600-1000,Высокослоистые непросвечивающие или слоисто-дождевые.,,,0.4,,,,,,,0.3,2.27,0.94,0.55,1.2,0.424,318
11.11.2020,1.9,756.9,771.8,0.7,77,"Ветер, дующий с северо-запада",2,,,100%., ,,,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",100%.,600-1000,,,,-1.7,,,,,,,0.5,5.65,1.45,1.0,2.5,1.069,339
12.11.2020,-1.3,759.4,774.6,0.6,90,"Штиль, безветрие",0,,,60%., ,,,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",60%.,600-1000,"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.","Перистых, перисто-кучевых или перисто-слоистых нет.",,-2.8,,,,,,,2.2,10.02,4.13,3.3,4.96,1.32,292
13.11.2020,2.6,759.1,774.1,0.4,90,"Штиль, безветрие",0,,,100%.,Дымка. ,Облака покрывали более половины неба в течение всего соответствующего периода.,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.",100%.,300-600,,,,1.1,,,,,,,1.23,12.0,5.0,3.18,7.03,2.272,309
14.11.2020,2.6,758.4,773.3,-0.2,94,"Штиль, безветрие",0,,,100%.,Дымка. ,Облака покрывали более половины неба в течение всего соответствующего периода.,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.",100%.,300-600,,,,1.7,,,,,,,5.2,19.89,9.15,7.43,12.23,3.529,337
15.11.2020,1.6,756.7,771.7,0.2,93,"Ветер, дующий с юго-востока",1,,,100%.,Дымка. ,Облака покрывали более половины неба в течение всего соответствующего периода.,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.",100%.,300-600,,,,0.6,,,,,,,1.9,14.13,6.63,5.2,8.3,2.446,291
16.11.2020,0.8,759.8,774.9,0.4,84,"Ветер, дующий с юго-юго-востока",2,,,100%., ,,,,,"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.",100%.,300-600,,,,-1.7,,,,,,,1.08,6.75,2.94,2.19,4.03,1.214,280
17.11.2020,-4.2,763.5,778.9,0.6,64,"Ветер, дующий с юго-юго-востока",3,,,20–30%., ,,,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",20–30%.,600-1000,"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.","Перистых, перисто-кучевых или перисто-слоистых нет.",,-10.1,,,,,,,1.05,7.15,2.97,2.5,3.72,1.094,311
18.11.2020,-5.3,764.4,779.9,-0.4,77,"Ветер, дующий с юга",2,,,70 – 80%., ,,,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",70 – 80%.,1000-1500,"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.","Перистых, перисто-кучевых или перисто-слоистых нет.",,-8.7,,,,,,,1.52,5.53,2.9,2.38,3.55,0.75,372
19.11.2020,-2.0,757.0,772.1,-0.7,92,"Ветер, дующий с юго-юго-запада",2,,,100%., ,,,,,"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.",100%.,300-600,,,,-3.1,,,,,,,0.55,15.27,7.53,2.63,10.5,4.03,371
20.11.2020,0.9,748.8,763.6,-0.6,89,"Ветер, дующий с юга",2,,12.0,100%.,Дымка. ,Облака покрывали более половины неба в течение всего соответствующего периода.,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.",100%.,300-600,,,,-0.7,,,,,,,3.75,12.73,6.68,5.38,8.68,2.136,371
21.11.2020,0.2,753.1,768.0,1.2,93,"Ветер, дующий с юга",1,,,100%.,Дымка. ,Дождь со снегом или другими видами твердых осадков,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.",100%.,300-600,,,,-0.8,,,,,,,1.73,11.18,5.49,4.34,6.7,1.707,312
22.11.2020,-0.4,756.5,771.6,-0.7,83,"Штиль, безветрие",0,,,100%., ,,,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",100%.,600-1000,,,,-2.9,,,,,,,0.6,7.13,2.15,1.42,2.95,1.158,307
23.11.2020,-1.4,745.6,760.6,-1.3,90,"Ветер, дующий с юга",1,,,100%.,Дымка. ,Облака покрывали более половины неба в течение всего соответствующего периода.,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.",100%.,300-600,,,,-2.8,,,,,,,2.35,8.73,4.88,3.83,6.28,1.46,274
24.11.2020,2.3,741.8,756.4,-0.5,97,"Ветер, дующий с западо-юго-запада",1,,,100%.,Дымка. ,Облака покрывали более половины неба в течение всего соответствующего периода.,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.",100%.,200-300,,,,1.8,,,,,,,0.5,7.53,2.08,1.38,2.95,1.378,286
25.11.2020,1.3,743.9,758.6,0.7,96,"Штиль, безветрие",0,,,100%.,Ливневый снег или ливневый дождь и снег. ,Ливень (ливни).,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.",100%.,300-600,,,,0.7,,,,,,,0.4,5.63,1.8,1.33,3.22,1.208,287
26.11.2020,0.0,750.1,765.0,0.7,95,"Штиль, безветрие",0,,,100%.,Ливневый снег или ливневый дождь и снег. ,Ливень (ливни).,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",100%.,600-1000,,,,-0.7,,,,,,,0.6,6.45,2.08,1.7,4.05,1.62,286
27.11.2020,1.5,745.2,760.0,-0.8,97,"Штиль, безветрие",0,,,100%.,Дымка. ,Дождь.,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.",100%.,100-200,,,,1.0,,,,,,,3.78,13.52,9.07,6.75,10.73,2.418,281
28.11.2020,0.7,745.4,760.2,1.3,89,"Штиль, безветрие",0,,,100%.,Дымка. ,Дождь со снегом или другими видами твердых осадков,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.",100%.,300-600,,,,-0.9,,,,,,,5.35,22.0,10.93,9.0,13.68,3.417,283
